,concept_id,concept_name,child_pair,group_code
569,10010634,Analog and mixed-signal circuits,10010639,10010583
569,10010634,Analog and mixed-signal circuits,10011717,10010583
570,10010640,Application-specific VLSI designs,10010641,10010583
570,10010640,Application-specific VLSI designs,10010642,10010583
570,10010640,Application-specific VLSI designs,10010643,10010583
571,10010645,Design reuse and communication-based design,10003107,10010583
571,10010645,Design reuse and communication-based design,10010560,10010583
571,10010645,Design reuse and communication-based design,10010648,10010583
571,10010645,Design reuse and communication-based design,10011718,10010583
572,10010649,Design rules,,10010583
573,10010650,Economics of chip design and manufacturing,,10010583
574,10010651,Full-custom circuits,,10010583
575,10010652,VLSI design manufacturing considerations,,10010583
576,10010653,On-chip resource management,,10010583
577,10010654,On-chip sensors,,10010583
578,10010655,Standard cell libraries,,10010583
579,10010656,VLSI packaging,10010657,10010583
579,10010656,VLSI packaging,10010658,10010583
579,10010656,VLSI packaging,10010660,10010583
579,10010656,VLSI packaging,10010661,10010583
580,10010659,VLSI system specification and constraints,,10010583
581,10010586,Thermal issues,10010678,10010583
581,10010586,Thermal issues,10010679,10010583
581,10010586,Thermal issues,10010680,10010583
581,10010586,Thermal issues,10010681,10010583
582,10010663,Energy generation and storage,10010664,10010583
582,10010663,Energy generation and storage,10010665,10010583
582,10010663,Energy generation and storage,10010666,10010583
582,10010663,Energy generation and storage,10010667,10010583
583,10010668,Energy distribution,10010669,10010583
583,10010668,Energy distribution,10010670,10010583
583,10010668,Energy distribution,10010671,10010583
583,10010668,Energy distribution,10010672,10010583
584,10010673,Impact on the environment,,10010583
585,10010674,Power estimation and optimization,10011719,10010583
585,10010674,Power estimation and optimization,10011720,10010583
585,10010674,Power estimation and optimization,10011721,10010583
585,10010674,Power estimation and optimization,10011722,10010583
585,10010674,Power estimation and optimization,10011723,10010583
585,10010674,Power estimation and optimization,10011724,10010583
586,10010684,High-level and register-transfer level synthesis,10010685,10010583
586,10010684,High-level and register-transfer level synthesis,10010686,10010583
586,10010684,High-level and register-transfer level synthesis,10010687,10010583
586,10010684,High-level and register-transfer level synthesis,10011677,10010583
587,10010689,Hardware description languages and compilation,,10010583
588,10010690,Logic synthesis,10010691,10010583
588,10010690,Logic synthesis,10010692,10010583
588,10010690,Logic synthesis,10010693,10010583
588,10010690,Logic synthesis,10010694,10010583
588,10010690,Logic synthesis,10010695,10010583
589,10010696,Modeling and parameter extraction,,10010583
590,10010697,Physical design (EDA),10010698,10010583
590,10010697,Physical design (EDA),10010699,10010583
590,10010697,Physical design (EDA),10010700,10010583
590,10010697,Physical design (EDA),10010701,10010583
590,10010697,Physical design (EDA),10010702,10010583
590,10010697,Physical design (EDA),10010703,10010583
590,10010697,Physical design (EDA),10010704,10010583
591,10010705,Timing analysis,10010706,10010583
591,10010705,Timing analysis,10010707,10010583
591,10010705,Timing analysis,10010708,10010583
591,10010705,Timing analysis,10010709,10010583
591,10010705,Timing analysis,10010710,10010583
591,10010705,Timing analysis,10010711,10010583
592,10010712,Methodologies for EDA,10010713,10010583
592,10010712,Methodologies for EDA,10010714,10010583
592,10010712,Methodologies for EDA,10010715,10010583
593,10010721,Functional verification,10003791,10010583
593,10010721,Functional verification,10010722,10010583
593,10010721,Functional verification,10010723,10010583
593,10010721,Functional verification,10010724,10010583
593,10010721,Functional verification,10010725,10010583
593,10010721,Functional verification,10010726,10010583
593,10010721,Functional verification,10010727,10010583
593,10010721,Functional verification,10010914,10010583
594,10010728,Physical verification,10010729,10010583
594,10010728,Physical verification,10010730,10010583
594,10010728,Physical verification,10010731,10010583
594,10010728,Physical verification,10010732,10010583
595,10010733,Post-manufacture validation and debug,10010734,10010583
595,10010733,Post-manufacture validation and debug,10010735,10010583
595,10010733,Post-manufacture validation and debug,10010736,10010583
596,10010738,"Analog, mixed-signal and radio frequency test",,10010583
597,10010739,Board- and system-level test,,10010583
598,10010740,Defect-based test,,10010583
599,10010744,Design for testability,10010741,10010583
599,10010744,Design for testability,10010742,10010583
599,10010744,Design for testability,10010743,10010583
600,10010745,Fault models and test metrics,,10010583
601,10010746,Memory test and repair,,10010583
602,10010747,Hardware reliability screening,,10010583
603,10010748,Test-pattern generation and fault simulation,,10010583
604,10010749,Testing with distributed and parallel systems,,10010583
605,10010751,Fault tolerance,10010752,10010583
605,10010751,Fault tolerance,10010753,10010583
605,10010751,Fault tolerance,10010754,10010583
605,10010751,Fault tolerance,10010755,10010583
605,10010751,Fault tolerance,10010756,10010583
605,10010751,Fault tolerance,10010757,10010583
606,10010758,Design for manufacturability,10010759,10010583
606,10010758,Design for manufacturability,10010760,10010583
606,10010758,Design for manufacturability,10010761,10010583
607,10010762,Hardware reliability,10010763,10010583
607,10010762,Hardware reliability,10010764,10010583
607,10010762,Hardware reliability,10010765,10010583
607,10010762,Hardware reliability,10010766,10010583
607,10010762,Hardware reliability,10010767,10010583
607,10010762,Hardware reliability,10010768,10010583
608,10010769,Safety critical systems,,10010583
609,10010787,Analysis and design of emerging devices and systems,10010788,10010583
609,10010787,Analysis and design of emerging devices and systems,10010789,10010583
609,10010787,Analysis and design of emerging devices and systems,10010790,10010583
609,10010787,Analysis and design of emerging devices and systems,10010791,10010583
610,10010792,Biology-related information processing,10010794,10010583
610,10010792,Biology-related information processing,10010798,10010583
611,10010799,Circuit substrates,10010800,10010583
611,10010799,Circuit substrates,10010801,10010583
611,10010799,Circuit substrates,10010802,10010583
611,10010799,Circuit substrates,10010803,10010583
611,10010799,Circuit substrates,10010804,10010583
612,10010805,Electromechanical systems,10010806,10010583
612,10010805,Electromechanical systems,10010807,10010583
613,10010808,Emerging interfaces,,10010583
614,10010809,Memory and dense storage,,10010583
615,10010810,Emerging optical and photonic technologies,,10010583
616,10010811,Reversible logic,,10010583
617,10010812,Plasmonics,,10010583
618,10010813,Quantum technologies,10010815,10010583
618,10010813,Quantum technologies,10010816,10010583
618,10010813,Quantum technologies,10011726,10010583
618,10010813,Quantum technologies,10011729,10010583
619,10010817,Spintronics and magnetic technologies,,10010583
620,10010941,Contextual software domains,10003552,10011007
620,10010941,Contextual software domains,10010942,10011007
620,10010941,Contextual software domains,10010949,10011007
620,10010941,Contextual software domains,10010969,10011007
621,10010971,Software system structures,10010564,10011007
621,10010971,Software system structures,10010972,10011007
621,10010971,Software system structures,10010980,10011007
621,10010971,Software system structures,10010991,10011007
621,10010971,Software system structures,10011120,10011007
621,10010971,Software system structures,10011679,10011007
621,10010971,Software system structures,10011682,10011007
622,10010992,Software functional properties,10010993,10011007
622,10010992,Software functional properties,10010998,10011007
623,10011003,Extra-functional properties,10010117,10011007
623,10011003,Extra-functional properties,10011002,10011007
623,10011003,Extra-functional properties,10011004,10011007
623,10011003,Extra-functional properties,10011005,10011007
623,10011003,Extra-functional properties,10011114,10011007
623,10011003,Extra-functional properties,10011687,10011007
624,10011008,General programming languages,10011009,10011007
624,10011008,General programming languages,10011024,10011007
625,10011039,Formal language definitions,10011040,10011007
625,10011039,Formal language definitions,10011311,10011007
626,10011041,Compilers,10010943,10011007
626,10011041,Compilers,10011042,10011007
626,10011041,Compilers,10011043,10011007
626,10011041,Compilers,10011044,10011007
626,10011041,Compilers,10011045,10011007
626,10011041,Compilers,10011046,10011007
626,10011041,Compilers,10011047,10011007
626,10011041,Compilers,10011048,10011007
626,10011041,Compilers,10011049,10011007
626,10011041,Compilers,10011688,10011007
627,10011050,Context specific languages,10010512,10011007
627,10011050,Context specific languages,10010517,10011007
627,10011050,Context specific languages,10011017,10011007
627,10011050,Context specific languages,10011023,10011007
627,10011050,Context specific languages,10011051,10011007
627,10011050,Context specific languages,10011052,10011007
627,10011050,Context specific languages,10011053,10011007
627,10011050,Context specific languages,10011054,10011007
627,10011050,Context specific languages,10011055,10011007
627,10011050,Context specific languages,10011056,10011007
627,10011050,Context specific languages,10011057,10011007
627,10011050,Context specific languages,10011058,10011007
627,10011050,Context specific languages,10011059,10011007
628,10011060,System description languages,10011018,10011007
628,10011060,System description languages,10011061,10011007
628,10011060,System description languages,10011062,10011007
628,10011060,System description languages,10011063,10011007
628,10011060,System description languages,10011064,10011007
628,10011060,System description languages,10011065,10011007
628,10011060,System description languages,10011690,10011007
629,10011066,Development frameworks and environments,10011067,10011007
629,10011066,Development frameworks and environments,10011068,10011007
629,10011066,Development frameworks and environments,10011069,10011007
629,10011066,Development frameworks and environments,10011070,10011007
630,10011071,Software configuration management and version control systems,,10011007
631,10011072,Software libraries and repositories,,10011007
632,10011073,Software maintenance tools,,10011007
633,10011075,Designing software,10011076,10011007
633,10011075,Designing software,10011077,10011007
633,10011075,Designing software,10011078,10011007
633,10011075,Designing software,10011079,10011007
634,10011081,Software development process management,10011082,10011007
634,10011081,Software development process management,10011091,10011007
635,10011092,Software development techniques,10010876,10011007
635,10011092,Software development techniques,10011093,10011007
635,10011092,Software development techniques,10011094,10011007
635,10011092,Software development techniques,10011096,10011007
635,10011092,Software development techniques,10011691,10011007
635,10011092,Software development techniques,10011782,10011007
636,10011099,Software verification and validation,10010876,10011007
636,10011099,Software verification and validation,10011100,10011007
636,10011099,Software verification and validation,10011102,10011007
636,10011099,Software verification and validation,10011104,10011007
636,10011099,Software verification and validation,10011105,10011007
636,10011099,Software verification and validation,10011692,10011007
636,10011099,Software verification and validation,10011693,10011007
637,10011111,Software post-development issues,10003465,10011007
637,10011111,Software post-development issues,10010913,10011007
637,10011111,Software post-development issues,10011112,10011007
637,10011111,Software post-development issues,10011113,10011007
637,10011111,Software post-development issues,10011695,10011007
637,10011111,Software post-development issues,10011696,10011007
637,10011111,Software post-development issues,10011697,10011007
638,10011134,Collaboration in software development,10003559,10011007
638,10011134,Collaboration in software development,10011135,10011007
639,10011784,Search-based software engineering,,10011007
640,10003626,Combinatoric problems,,10002950
641,10003627,Permutations and combinations,,10002950
642,10003628,Combinatorial algorithms,,10002950
643,10003629,Generating functions,,10002950
644,10003630,Combinatorial optimization,,10002950
645,10003631,Combinatorics on words,,10002950
646,10003632,Enumeration,,10002950
647,10003634,Trees,,10002950
648,10003637,Hypergraphs,,10002950
649,10003638,Random graphs,,10002950
650,10003639,Graph coloring,,10002950
651,10003640,Paths and connectivity problems,,10002950
652,10003641,Graph enumeration,,10002950
653,10003642,Matchings and factors,,10002950
654,10003643,Graphs and surfaces,,10002950
655,10003644,Network flows,,10002950
656,10003645,Spectra of graphs,,10002950
657,10003646,Extremal graph theory,,10002950
658,10003647,Matroids and greedoids,,10002950
659,10010917,Graph algorithms,,10002950
660,10010918,Approximation algorithms,,10002950
661,10003650,Bayesian networks,,10002950
662,10003651,Markov networks,,10002950
663,10003652,Factor graphs,,10002950
664,10003653,Decision diagrams,,10002950
665,10003654,Equational models,,10002950
666,10003655,Causal networks,,10002950
667,10003656,Stochastic differential equations,,10002950
668,10003657,Nonparametric representations,10003658,10002950
668,10003657,Nonparametric representations,10003659,10002950
668,10003657,Nonparametric representations,10003661,10002950
669,10003663,Maximum likelihood estimation,,10002950
670,10003664,Bayesian computation,,10002950
671,10003665,Computing most probable explanation,,10002950
672,10003666,Hypothesis testing and confidence interval computation,,10002950
673,10003667,Density estimation,10003668,10002950
674,10003669,Max marginal computation,,10002950
675,10003673,Variable elimination,,10002950
676,10003674,Loopy belief propagation,,10002950
677,10003675,Variational methods,,10002950
678,10003676,Expectation maximization,,10002950
679,10003677,Markov-chain Monte Carlo methods,10003678,10002950
679,10003677,Markov-chain Monte Carlo methods,10003679,10002950
679,10003677,Markov-chain Monte Carlo methods,10003680,10002950
679,10003677,Markov-chain Monte Carlo methods,10003681,10002950
680,10003682,Sequential Monte Carlo methods,,10002950
681,10003683,Kalman filters and hidden Markov models,,10002950
682,10003684,Resampling methods,10003685,10002950
682,10003684,Resampling methods,10003686,10002950
683,10003687,Random number generation,,10002950
684,10003689,Queueing theory,,10002950
685,10003690,Contingency table analysis,,10002950
686,10003691,Regression analysis,10003692,10002950
687,10003693,Time series analysis,,10002950
688,10003694,Survival analysis,,10002950
689,10003695,Renewal theory,,10002950
690,10003696,Dimensionality reduction,,10002950
691,10003697,Cluster analysis,,10002950
692,10003698,Statistical graphics,,10002950
693,10003699,Exploratory data analysis,,10002950
694,10003701,Markov processes,,10002950
695,10003717,Computation of transforms,,10002950
696,10003718,Computations in finite fields,,10002950
697,10003719,Computations on matrices,,10002950
698,10003720,Computations on polynomials,10003747,10002950
699,10003721,Number-theoretic computations,,10002950
700,10003722,Interpolation,,10002950
701,10003724,Numerical differentiation,,10002950
702,10003725,Interval arithmetic,,10002950
703,10003726,Arbitrary-precision arithmetic,,10002950
704,10003748,Automatic differentiation,,10002950
705,10003749,Mesh generation,,10002950
706,10003750,Discretization,,10002950
707,10011136,Discrete optimization,10011137,10002950
707,10011136,Discrete optimization,10011797,10002950
708,10011138,Continuous optimization,10010041,10002950
708,10011138,Continuous optimization,10010042,10002950
708,10011138,Continuous optimization,10010043,10002950
708,10011138,Continuous optimization,10010044,10002950
708,10011138,Continuous optimization,10010046,10002950
708,10011138,Continuous optimization,10011139,10002950
708,10011138,Continuous optimization,10011140,10002950
708,10011138,Continuous optimization,10011803,10002950
709,10011141,Mixed discrete-continuous optimization,10010040,10002950
709,10011141,Mixed discrete-continuous optimization,10010045,10002950
709,10011141,Mixed discrete-continuous optimization,10011803,10002950
710,10011804,Non-parametric optimization,10011813,10002950
710,10011804,Non-parametric optimization,10011818,10002950
711,10003728,Ordinary differential equations,,10002950
712,10003729,Partial differential equations,,10002950
713,10003730,Differential algebraic equations,,10002950
714,10003731,Differential variational inequalities,,10002950
715,10003733,Lambda calculus,,10002950
716,10003734,Differential calculus,,10002950
717,10003735,Integral calculus,,10002950
718,10003737,Approximation,,10002950
719,10003733,Lambda calculus,,10002950
720,10003734,Differential calculus,,10002950
721,10003735,Integral calculus,,10002950
722,10003743,Point-set topology,,10002950
723,10003744,Algebraic topology,,10002950
724,10003745,Geometric topology,,10002950
725,10002955,Relational database model,,10002951
726,10002959,Entity relationship models,,10002951
727,10010146,Graph-based database models,10002956,10002951
727,10010146,Graph-based database models,10010818,10002951
728,10010819,Physical data models,,10002951
729,10010820,Data model extensions,10002958,10002951
729,10010820,Data model extensions,10003208,10002951
729,10010820,Data model extensions,10003623,10002951
729,10010820,Data model extensions,10010120,10002951
729,10010820,Data model extensions,10010518,10002951
729,10010820,Data model extensions,10010821,10002951
729,10010820,Data model extensions,10010915,10002951
730,10003450,Data access methods,10002974,10002951
730,10003450,Data access methods,10010828,10002951
730,10003450,Data access methods,10010829,10002951
730,10003450,Data access methods,10010830,10002951
730,10003450,Data access methods,10010831,10002951
731,10003451,Data layout,10002975,10002951
731,10003451,Data layout,10002976,10002951
731,10003451,Data layout,10003189,10002951
732,10003191,DBMS engine architectures,,10002951
733,10003192,Database query processing,10003210,10002951
733,10003192,Database query processing,10003398,10002951
733,10003192,Database query processing,10003425,10002951
733,10003192,Database query processing,10003426,10002951
734,10003193,Database transaction processing,10003427,10002951
734,10003193,Database transaction processing,10003428,10002951
734,10003193,Database transaction processing,10003429,10002951
735,10003194,Record and buffer management,,10002951
736,10003195,Parallel and distributed DBMSs,10010836,10002951
736,10003195,Parallel and distributed DBMSs,10010837,10002951
736,10003195,Parallel and distributed DBMSs,10010838,10002951
737,10003201,Triggers and rules,,10002951
738,10003205,Database views,,10002951
739,10003206,Integrity checking,,10002951
740,10010832,Distributed database transactions,10010833,10002951
740,10010832,Distributed database transactions,10010834,10002951
740,10010832,Distributed database transactions,10010835,10002951
741,10010840,Main memory engines,,10002951
742,10010841,Online analytical processing engines,,10002951
743,10010842,Stream management,,10002951
744,10010822,Relational database query languages,10010823,10002951
745,10010824,XML query languages,10003312,10002951
745,10010824,XML query languages,10003313,10002951
746,10010825,Query languages for non-relational engines,10010827,10002951
747,10010826,Call level interfaces,,10002951
748,10003213,Database utilities and tools,,10002951
749,10003214,Database performance evaluation,,10002951
750,10003216,Autonomous database administration,,10002951
751,10003224,Data dictionaries,,10002951
752,10003183,Deduplication,,10002951
753,10003215,"Extraction, transformation and loading",,10002951
754,10003217,Data exchange,,10002951
755,10003218,Data cleaning,,10002951
756,10003221,Wrappers (data mining),,10002951
757,10003222,Mediators and data integration,,10002951
758,10003223,Entity resolution,,10002951
759,10003242,Data warehouses,,10002951
760,10003399,Federated databases,,10002951
761,10003401,Database web servers,,10002951
762,10003402,Application servers,,10002951
763,10003403,Object-relational mapping facilities,,10002951
764,10003405,Data federation tools,,10002951
765,10003406,Data replication tools,,10002951
766,10003407,Distributed transaction monitors,,10002951
767,10003408,Message queues,,10002951
768,10003409,Service buses,,10002951
769,10003410,Enterprise application integration tools,,10002951
770,10011142,Middleware business process managers,,10002951
771,10003155,Magnetic disks,,10002951
772,10003156,Magnetic tapes,,10002951
773,10003157,Optical / magneto-optical disks,,10002951
774,10003158,Storage class memory,10003452,10002951
774,10003158,Storage class memory,10003453,10002951
775,10003159,Disk arrays,,10002951
776,10003160,Tape libraries,,10002951
777,10003162,Record storage alternatives,10003411,10002951
777,10003162,Record storage alternatives,10003412,10002951
777,10003162,Record storage alternatives,10003413,10002951
777,10003162,Record storage alternatives,10003414,10002951
778,10003163,Directory structures,10003415,10002951
778,10003163,Directory structures,10003416,10002951
778,10003163,Directory structures,10003417,10002951
778,10003163,Directory structures,10003418,10002951
779,10003164,Block / page strategies,10003419,10002951
779,10003164,Block / page strategies,10003420,10002951
779,10003164,Block / page strategies,10003421,10002951
780,10003165,Record layout alternatives,10003422,10002951
780,10003165,Record layout alternatives,10003423,10002951
780,10003165,Record layout alternatives,10003424,10002951
781,10003434,Relational storage,10003435,10002951
781,10003434,Relational storage,10003436,10002951
781,10003434,Relational storage,10003437,10002951
781,10003434,Relational storage,10003438,10002951
781,10003434,Relational storage,10003439,10002951
782,10003167,Mirroring,,10002951
783,10003168,RAID,,10002951
784,10003171,Point-in-time copies,,10002951
785,10003172,Remote replication,,10002951
786,10003516,Storage recovery strategies,,10002951
787,10003176,Cloud based storage,,10002951
788,10003518,Storage network architectures,10003109,10002951
788,10003518,Storage network architectures,10003174,10002951
788,10003518,Storage network architectures,10003175,10002951
789,10003519,Distributed storage,,10002951
790,10003180,Hierarchical storage management,,10002951
791,10003181,Storage virtualization,,10002951
792,10003182,Information lifecycle management,,10002951
793,10003184,Version management,,10002951
794,10003185,Storage power management,,10002951
795,10003186,Thin provisioning,,10002951
796,10003229,Intranets,,10002951
797,10003230,Extranets,,10002951
798,10003232,Enterprise resource planning,,10002951
799,10003442,Enterprise applications,,10002951
800,10010925,Data centers,,10002951
801,10003288,Blogs,,10002951
802,10003301,Wikis,,10002951
803,10003449,Reputation systems,,10002951
804,10003597,Open source software,,10002951
805,10010519,Social networking sites,,10002951
806,10010922,Social tagging systems,,10002951
807,10011765,Synchronous editors,,10002951
808,10011766,Asynchronous editors,,10002951
809,10003101,Location based services,,10002951
810,10003237,Geographic information systems,,10002951
811,10003238,Sensor networks,,10002951
812,10003239,Data streaming,,10002951
813,10011559,Global positioning systems,,10002951
814,10003242,Data warehouses,,10002951
815,10003243,Expert systems,,10002951
816,10003244,Data analytics,,10002951
817,10010843,Online analytical processing,,10002951
818,10003253,Multimedia databases,,10002951
819,10003255,Multimedia streaming,,10002951
820,10003256,Multimedia content creation,,10002951
821,10003258,Massively multiplayer online games,,10002951
822,10003218,Data cleaning,,10002951
823,10003269,Collaborative filtering,,10002951
824,10003443,Association rules,,10002951
825,10003444,Clustering,,10002951
826,10003445,Nearest-neighbor search,,10002951
827,10003446,Data stream mining,,10002951
828,10003263,Web search engines,10003262,10002951
828,10003263,Web search engines,10003264,10002951
828,10003263,Web search engines,10003265,10002951
828,10003263,Web search engines,10003266,10002951
829,10003267,Content ranking,,10002951
830,10003269,Collaborative filtering,,10002951
831,10003270,Social recommendation,,10002951
832,10003271,Personalization,,10002951
833,10003376,Social tagging,,10002951
834,10003273,Sponsored search advertising,,10002951
835,10003274,Content match advertising,,10002951
836,10003275,Display advertising,,10002951
837,10003276,Social advertising,,10002951
838,10003278,Site wrapping,,10002951
839,10003279,Data extraction and integration,10010846,10002951
839,10003279,Data extraction and integration,10010847,10002951
839,10003279,Data extraction and integration,10010848,10002951
840,10003280,Web log analysis,,10002951
841,10003281,Traffic analysis,,10002951
842,10003286,Internet communications tools,10003287,10002951
842,10003286,Internet communications tools,10003288,10002951
842,10003286,Internet communications tools,10003289,10002951
842,10003286,Internet communications tools,10003290,10002951
842,10003286,Internet communications tools,10003291,10002951
843,10003292,Social networks,,10002951
844,10003296,Crowdsourcing,10003297,10002951
844,10003296,Crowdsourcing,10003298,10002951
844,10003296,Crowdsourcing,10003299,10002951
844,10003296,Crowdsourcing,10003449,10002951
845,10003550,Electronic commerce,10003551,10002951
845,10003550,Electronic commerce,10003552,10002951
845,10003550,Electronic commerce,10003553,10002951
845,10003550,Electronic commerce,10003554,10002951
845,10003550,Electronic commerce,10003555,10002951
845,10003550,Electronic commerce,10003556,10002951
845,10003550,Electronic commerce,10003557,10002951
845,10003550,Electronic commerce,10003596,10002951
846,10003301,Wikis,,10002951
847,10003302,Browsers,,10002951
848,10003303,Mashups,,10002951
849,10003305,Simple Object Access Protocol (SOAP),,10002951
850,10003306,RESTful web services,,10002951
851,10003307,Web Services Description Language (WSDL),,10002951
852,10003308,Universal Description Discovery and Integration (UDDI),,10002951
853,10010849,Service discovery and interfaces,,10002951
854,10003315,Semantic web description languages,10003314,10002951
854,10003315,Semantic web description languages,10003316,10002951
855,10010512,Markup languages,10003310,10002951
855,10010512,Markup languages,10011143,10002951
856,10003319,Document structure,,10002951
857,10003320,Document topic models,,10002951
858,10003321,Content analysis and feature selection,,10002951
859,10003323,Data encoding and canonicalization,,10002951
860,10003324,Document collection models,,10002951
861,10011147,Ontologies,,10002951
862,10011148,Dictionaries,,10002951
863,10011149,Thesauri,,10002951
864,10003326,Query representation,,10002951
865,10003327,Query intent,,10002951
866,10003328,Query log analysis,,10002951
867,10003329,Query suggestion,,10002951
868,10003330,Query reformulation,,10002951
869,10003271,Personalization,,10002951
870,10003333,Task models,,10002951
871,10003336,Search interfaces,,10002951
872,10003337,Collaborative search,,10002951
873,10003339,Rank aggregation,,10002951
874,10003340,Probabilistic retrieval models,,10002951
875,10003341,Language models,,10002951
876,10003342,Similarity measures,,10002951
877,10003343,Learning to rank,,10002951
878,10003344,"Combination, fusion and federated search",,10002951
879,10003345,Information retrieval diversity,,10002951
880,10003346,Top-k retrieval in databases,,10002951
881,10010403,Novelty in information retrieval,,10002951
882,10003348,Question answering,,10002951
883,10003349,Document filtering,,10002951
884,10003350,Recommender systems,,10002951
885,10003352,Information extraction,,10002951
886,10003353,Sentiment analysis,,10002951
887,10003354,Expert search,,10002951
888,10003355,Near-duplicate and plagiarism detection,,10002951
889,10003356,Clustering and classification,,10002951
890,10003357,Summarization,,10002951
891,10011712,Business intelligence,,10002951
892,10003360,Test collections,,10002951
893,10003361,Relevance assessment,,10002951
894,10003362,Retrieval effectiveness,,10002951
895,10003363,Retrieval efficiency,,10002951
896,10011699,Presentation of retrieval results,,10002951
897,10003366,Search engine indexing,,10002951
898,10003367,Search index compression,,10002951
899,10003368,Distributed retrieval,,10002951
900,10003369,Peer-to-peer retrieval,,10002951
901,10003370,Retrieval on mobile devices,,10002951
902,10010850,Adversarial retrieval,,10002951
903,10010851,Link and co-citation analysis,,10002951
904,10011700,Searching with auxiliary databases,,10002951
905,10003381,Structure and multilingual text search,10003382,10002951
905,10003381,Structure and multilingual text search,10003383,10002951
905,10003381,Structure and multilingual text search,10003384,10002951
905,10003381,Structure and multilingual text search,10003385,10002951
906,10003386,Multimedia and multimodal retrieval,10003387,10002951
906,10003386,Multimedia and multimodal retrieval,10003388,10002951
906,10003386,Multimedia and multimodal retrieval,10003389,10002951
906,10003386,Multimedia and multimodal retrieval,10003390,10002951
907,10010852,Environment-specific retrieval,10003393,10002951
907,10010852,Environment-specific retrieval,10003394,10002951
907,10010852,Environment-specific retrieval,10010853,10002951
908,10011602,Digital signatures,,10002978
909,10011745,Public key encryption,,10002978
910,10011598,Block and stream ciphers,,10002978
911,10011600,Hash functions and message authentication codes,,10002978
912,10003479,Biometrics,,10002978
913,10011618,Graphical / visual passwords,,10002978
914,10011619,Multi-factor authentication,,10002978
915,10011807,Artificial immune systems,,10002978
916,10011611,Spoofing attacks,,10002978
917,10011612,Phishing,,10002978
918,10011621,Hardware-based security protocols,,10002978
919,10010779,Malicious design modifications,,10002978
920,10011702,Side-channel analysis and countermeasures,,10002978
921,10003008,Mobile platform security,,10002978
922,10003009,Trusted computing,,10002978
923,10003010,Virtualization and security,,10002978
924,10011633,Penetration testing,,10002978
925,10011635,Vulnerability scanners,,10002978
926,10003036,Layering,,10003033
927,10003037,Naming and addressing,,10003033
928,10003042,Protocol testing and verification,,10003033
929,10003043,Formal specifications,,10003033
930,10003046,Routing protocols,,10003033
931,10003047,Signaling protocols,,10003033
932,10003052,Peer-to-peer protocols,,10003033
933,10003054,Time synchronization protocols,,10003033
934,10003055,Network policy,,10003033
935,10003060,Routers,,10003033
936,10003061,Bridges and switches,,10003033
937,10011659,Repeaters,,10003033
938,10011657,Network adapters,,10003033
939,10011660,Network servers,,10003033
940,10011642,Cognitive radios,,10003033
941,10003067,Network domains,,10003033
942,10003070,Packet classification,,10003033
943,10003071,Deep packet inspection,,10003033
944,10003072,Packet scheduling,,10003033
945,10003074,Network resources allocation,,10003033
946,10003075,Network control algorithms,,10003033
947,10003076,Traffic engineering algorithms,,10003033
948,10003077,Network design and planning algorithms,,10003033
949,10003015,Security protocols,,10003033
950,10003016,Web protocol security,,10003033
951,10003017,Mobile and wireless security,,10003033
952,10011610,Denial-of-service attacks,,10003033
953,10011617,Firewalls,,10003033
954,10003085,Short-range networks,,10003033
955,10003086,Local area networks,,10003033
956,10003087,Metropolitan area networks,,10003033
957,10003088,Wide area networks,,10003033
958,10003089,Very long-range networks,,10003033
959,10003091,Topology analysis and generation,,10003033
960,10003092,Physical topologies,,10003033
961,10003093,Logical / virtual topologies,,10003033
962,10011643,Network topology types,10011644,10003033
962,10011643,Network topology types,10011645,10003033
962,10011643,Network topology types,10011646,10003033
962,10011643,Network topology types,10011647,10003033
962,10011643,Network topology types,10011650,10003033
962,10011643,Network topology types,10011651,10003033
963,10010752,Error detection and error correction,,10003033
964,10003238,Sensor networks,,10003033
965,10003115,Peer-to-peer networks,,10003033
966,10003116,World Wide Web (network structure),,10003033
967,10003118,Social media networks,,10003033
968,10011730,Online social networks,,10003033
969,10011661,Wireless local area networks,,10003033
970,10011662,Wireless personal area networks,,10003033
971,10011668,Mobile ad hoc networks,,10003033
972,10003332,User models,,10003120
973,10003334,User studies,,10003120
974,10010854,Usability testing,,10003120
975,10010855,Heuristic evaluations,,10003120
976,10010856,Walkthrough evaluations,,10003120
977,10011749,Laboratory experiments,,10003120
978,10011750,Field studies,,10003120
979,10003254,Hypertext / hypermedia,,10003120
980,10010392,Mixed / augmented reality,,10003120
981,10010862,Command line interfaces,,10003120
982,10010865,Graphical user interfaces,,10003120
983,10010866,Virtual reality,,10003120
984,10010868,Web-based interaction,,10003120
985,10010870,Natural language interfaces,,10003120
986,10011751,Collaborative interaction,,10003120
987,10010391,Graphics input devices,,10003120
988,10010591,Displays and imagers,,10003120
989,10010597,Sound-based input / output,,10003120
990,10010872,Keyboards,,10003120
991,10010873,Pointing devices,,10003120
992,10011666,Touch screens,,10003120
993,10011752,Haptic devices,,10003120
994,10010869,Auditory feedback,,10003120
995,10011753,Text input,,10003120
996,10011754,Pointing,,10003120
997,10011755,Gestural input,,10003120
998,10010885,User interface management systems,,10003120
999,10011756,User interface programming,,10003120
1000,10011757,User interface toolkits,,10003120
1001,10010858,User interface design,,10003120
1002,10010859,User centered design,,10003120
1003,10010877,Activity centered design,,10003120
1004,10010883,Scenario-based design,,10003120
