,Unnamed: 0.1,Unnamed: 0,parent_x,child_x,group_x,flag,predict,label,compare,parent_y,child_y,weight,group_y
102,12971,12971,hypertrophy,adenomegaly,652,True,0.3243605872659564,1,hypertrophyadenomegaly652,hypertrophy,adenomegaly,0.4148552119731903,652.0
103,12972,12972,hypertrophy,cor_pulmonale,652,True,0.133011883081756,1,hypertrophycor_pulmonale652,hypertrophy,cor_pulmonale,0.20845799148082733,652.0
104,12973,12973,hypertrophy,dactylomegaly,652,True,0.2455274207731788,1,hypertrophydactylomegaly652,,,,
105,12974,12974,hypertrophy,elephantiasis,652,True,0.2367652874313355,1,hypertrophyelephantiasis652,hypertrophy,elephantiasis,0.3062814176082611,652.0
106,12975,12975,elephantiasis,elephantiasis_neuromatosa,652,True,0.2488888934106571,1,elephantiasiselephantiasis_neuromatosa652,elephantiasis,elephantiasis_neuromatosa,0.6022752523422241,652.0
107,12976,12976,elephantiasis,elephantiasis_scroti,652,True,0.1938595586124842,1,elephantiasiselephantiasis_scroti652,elephantiasis,elephantiasis_scroti,0.5443406105041504,652.0
108,12977,12977,elephantiasis,nevoid_elephantiasis,652,True,0.4078610663037447,1,elephantiasisnevoid_elephantiasis652,elephantiasis,nevoid_elephantiasis,0.7952114939689636,652.0
109,12978,12978,hypertrophy,giantism,652,True,0.3279224033100723,1,hypertrophygiantism652,hypertrophy,giantism,0.24035336077213287,652.0
110,12979,12979,hypertrophy,splenomegaly,652,True,0.3020169346477043,1,hypertrophysplenomegaly652,,,,
111,12980,12980,dysplasia,hypoplasia,652,True,0.325981822395316,1,dysplasiahypoplasia652,,,,
112,12981,12981,anesthesia,conduction_anesthesia,653,True,0.8467926854395893,1,anesthesiaconduction_anesthesia653,anesthesia,conduction_anesthesia,0.977944016456604,653.0
113,12982,12982,anesthesia,cryoanesthesia,653,True,0.7975011226840752,1,anesthesiacryoanesthesia653,anesthesia,cryoanesthesia,0.9408779144287109,653.0
114,12983,12983,anesthesia,general_anesthesia,653,True,0.8810774507701793,1,anesthesiageneral_anesthesia653,anesthesia,general_anesthesia,0.9848849773406982,653.0
115,12984,12984,general_anesthesia,inhalation_anesthesia,653,True,0.6490933706464027,1,general_anesthesiainhalation_anesthesia653,,,,
116,12985,12985,general_anesthesia,twilight_sleep,653,True,0.4528445248908194,1,general_anesthesiatwilight_sleep653,general_anesthesia,twilight_sleep,0.39271825551986694,653.0
117,12986,12986,anesthesia,local_anesthesia,653,True,0.8805730498593335,1,anesthesialocal_anesthesia653,anesthesia,local_anesthesia,0.9863923192024231,653.0
118,12987,12987,anesthesia,regional_anesthesia,653,True,0.8970457639173749,1,anesthesiaregional_anesthesia653,anesthesia,regional_anesthesia,0.9849371314048767,653.0
119,12988,12988,regional_anesthesia,acroanesthesia,653,True,0.7139873000738857,1,regional_anesthesiaacroanesthesia653,regional_anesthesia,acroanesthesia,0.789071261882782,653.0
120,12989,12989,regional_anesthesia,caudal_anesthesia,653,True,0.6743750519327804,1,regional_anesthesiacaudal_anesthesia653,regional_anesthesia,caudal_anesthesia,0.797977089881897,653.0
121,12990,12990,regional_anesthesia,epidural_anesthesia,653,True,0.7030814944801208,1,regional_anesthesiaepidural_anesthesia653,regional_anesthesia,epidural_anesthesia,0.8321778178215027,653.0
122,12991,12991,regional_anesthesia,paracervical_block,653,True,0.6471640273493872,1,regional_anesthesiaparacervical_block653,regional_anesthesia,paracervical_block,0.5683973431587219,653.0
123,12992,12992,regional_anesthesia,pudendal_block,653,True,0.6056427508544693,1,regional_anesthesiapudendal_block653,regional_anesthesia,pudendal_block,0.528243899345398,653.0
124,12993,12993,regional_anesthesia,spinal_anesthesia,653,True,0.6752004309353646,1,regional_anesthesiaspinal_anesthesia653,regional_anesthesia,spinal_anesthesia,0.7830494046211243,653.0
125,12994,12994,spinal_anesthesia,saddle_block_anesthesia,653,True,0.3906103944412637,1,spinal_anesthesiasaddle_block_anesthesia653,,,,
126,12995,12995,anesthesia,topical_anesthesia,653,True,0.8877863028037547,1,anesthesiatopical_anesthesia653,anesthesia,topical_anesthesia,0.9871410131454468,653.0
127,12996,12996,dysfunction,erectile_dysfunction,654,True,0.8606952363788519,1,dysfunctionerectile_dysfunction654,dysfunction,erectile_dysfunction,0.978927493095398,654.0
128,12997,12997,dysfunction,paralysis,654,True,0.5742502244325364,1,dysfunctionparalysis654,dysfunction,paralysis,0.6984655261039734,654.0
129,12998,12998,paralysis,akinesis,654,True,0.6953384760328938,1,paralysisakinesis654,paralysis,akinesis,0.505323588848114,654.0
130,12999,12999,paralysis,alalia,654,True,0.6232390613637215,1,paralysisalalia654,paralysis,alalia,0.5843437314033508,654.0
131,13000,13000,paralysis,cystoplegia,654,True,0.7499672631959439,1,paralysiscystoplegia654,paralysis,cystoplegia,0.8639287352561951,654.0
132,13001,13001,paralysis,diplegia,654,True,0.7012009114492688,1,paralysisdiplegia654,paralysis,diplegia,0.8158775568008423,654.0
133,13002,13002,paralysis,Erb's_palsy,654,True,0.565326016940879,1,paralysisErb's_palsy654,paralysis,Erb's_palsy,0.786689817905426,654.0
134,13003,13003,paralysis,hemiplegia,654,True,0.8173407220361609,1,paralysishemiplegia654,paralysis,hemiplegia,0.919431209564209,654.0
135,13004,13004,paralysis,monoplegia,654,True,0.7240839468194136,1,paralysismonoplegia654,paralysis,monoplegia,0.8328264951705933,654.0
136,13005,13005,paralysis,ophthalmoplegia,654,True,0.814007813487207,1,paralysisophthalmoplegia654,paralysis,ophthalmoplegia,0.9106589555740356,654.0
137,13006,13006,paralysis,paraplegia,654,True,0.8247911482881075,1,paralysisparaplegia654,paralysis,paraplegia,0.948215126991272,654.0
138,13007,13007,paralysis,paresis,654,True,0.6561746357175591,1,paralysisparesis654,paralysis,paresis,0.9085200428962708,654.0
139,13008,13008,paresis,paraparesis,654,True,0.2961440557098376,1,paresisparaparesis654,paresis,paraparesis,0.7515992522239685,654.0
140,13009,13009,paralysis,quadriplegia,654,True,0.8218396623635206,1,paralysisquadriplegia654,paralysis,quadriplegia,0.8953015208244324,654.0
141,13010,13010,good_health,bloom,655,True,0.4721885628351233,1,good_healthbloom655,,,,
142,13011,13011,good_health,condition,655,True,0.5878869590624031,1,good_healthcondition655,good_health,condition,0.26456212997436523,655.0
143,13012,13012,condition,fitness,655,True,0.9317658578485284,1,conditionfitness655,condition,fitness,0.9313214421272278,655.0
144,13013,13013,fitness,fettle,655,True,0.8556516417386234,1,fitnessfettle655,fitness,fettle,0.8687279224395752,655.0
145,13014,13014,good_health,energy,655,True,0.6003952320671274,1,good_healthenergy655,,,,
146,13015,13015,energy,juice,655,True,0.8801795659810049,1,energyjuice655,energy,juice,0.9468280673027039,655.0
147,13016,13016,energy,qi,655,True,0.8612598619477078,1,energyqi655,energy,qi,0.8631287217140198,655.0
148,13017,13017,good_health,freshness,655,True,0.534247779289183,1,good_healthfreshness655,,,,
149,13018,13018,good_health,radiance,655,True,0.4906713601409155,1,good_healthradiance655,,,,
150,13019,13019,good_health,sturdiness,655,True,0.5451705480235096,1,good_healthsturdiness655,,,,
151,13020,13020,good_health,wholeness,655,True,0.4903929817490434,1,good_healthwholeness655,,,,
152,13021,13021,respiratory_disease,adult_respiratory_distress_syndrome,656,True,0.8320952411828585,1,respiratory_diseaseadult_respiratory_distress_syndrome656,respiratory_disease,adult_respiratory_distress_syndrome,0.9536376595497131,656.0
153,13022,13022,respiratory_disease,asthma,656,True,0.880637037940601,1,respiratory_diseaseasthma656,respiratory_disease,asthma,0.9379737973213196,656.0
154,13023,13023,asthma,status_asthmaticus,656,True,0.5269237199393174,1,asthmastatus_asthmaticus656,asthma,status_asthmaticus,0.5810839533805847,656.0
155,13024,13024,respiratory_disease,atypical_pneumonia,656,True,0.8791949638125334,1,respiratory_diseaseatypical_pneumonia656,respiratory_disease,atypical_pneumonia,0.9580458402633667,656.0
156,13025,13025,atypical_pneumonia,psittacosis,656,True,0.3493769879515491,1,atypical_pneumoniapsittacosis656,atypical_pneumonia,psittacosis,0.1261988878250122,656.0
157,13026,13026,respiratory_disease,bronchitis,656,True,0.8774240111715381,1,respiratory_diseasebronchitis656,respiratory_disease,bronchitis,0.9638028144836426,656.0
158,13027,13027,bronchitis,bronchiolitis,656,True,0.4647864533191089,1,bronchitisbronchiolitis656,bronchitis,bronchiolitis,0.7329985499382019,656.0
159,13028,13028,bronchitis,chronic_bronchitis,656,True,0.5757362981694105,1,bronchitischronic_bronchitis656,bronchitis,chronic_bronchitis,0.892650306224823,656.0
160,13029,13029,chronic_bronchitis,chronic_obstructive_pulmonary_disease,656,True,0.2836976979544321,1,chronic_bronchitischronic_obstructive_pulmonary_disease656,,,,
161,13030,13030,respiratory_disease,cold,656,True,0.778683625891435,1,respiratory_diseasecold656,respiratory_disease,cold,0.7027155756950378,656.0
162,13031,13031,cold,head_cold,656,True,0.765489224358557,1,coldhead_cold656,cold,head_cold,0.7133229374885559,656.0
163,13032,13032,respiratory_disease,emphysema,656,True,0.8172360131805728,1,respiratory_diseaseemphysema656,respiratory_disease,emphysema,0.9137939214706421,656.0
164,13033,13033,emphysema,chronic_obstructive_pulmonary_disease,656,True,0.335262125327529,1,emphysemachronic_obstructive_pulmonary_disease656,emphysema,chronic_obstructive_pulmonary_disease,0.14514021575450897,656.0
165,13034,13034,respiratory_disease,influenza,656,True,0.9062942602640662,1,respiratory_diseaseinfluenza656,respiratory_disease,influenza,0.9374452829360962,656.0
166,13035,13035,influenza,Asian_influenza,656,True,0.8699697358331658,1,influenzaAsian_influenza656,influenza,Asian_influenza,0.9618363976478577,656.0
167,13036,13036,influenza,swine_influenza,656,True,0.7226239188054976,1,influenzaswine_influenza656,influenza,swine_influenza,0.9034103751182556,656.0
168,13037,13037,respiratory_disease,interstitial_pneumonia,656,True,0.8201449434761694,1,respiratory_diseaseinterstitial_pneumonia656,respiratory_disease,interstitial_pneumonia,0.9593586325645447,656.0
169,13038,13038,respiratory_disease,pneumoconiosis,656,True,0.7943886354992789,1,respiratory_diseasepneumoconiosis656,respiratory_disease,pneumoconiosis,0.925048291683197,656.0
170,13039,13039,pneumoconiosis,anthracosis,656,True,0.2570980960989069,1,pneumoconiosisanthracosis656,pneumoconiosis,anthracosis,0.13170602917671204,656.0
171,13040,13040,pneumoconiosis,asbestosis,656,True,0.2421289164108714,1,pneumoconiosisasbestosis656,pneumoconiosis,asbestosis,0.10469977557659149,656.0
172,13041,13041,pneumoconiosis,siderosis,656,True,0.2301099631574638,1,pneumoconiosissiderosis656,,,,
173,13042,13042,pneumoconiosis,silicosis,656,True,0.2692838997672624,1,pneumoconiosissilicosis656,pneumoconiosis,silicosis,0.10155139118432999,656.0
174,13043,13043,respiratory_disease,pneumonia,656,True,0.8396541316969423,1,respiratory_diseasepneumonia656,respiratory_disease,pneumonia,0.9354227185249329,656.0
175,13044,13044,pneumonia,bronchopneumonia,656,True,0.5514410594755087,1,pneumoniabronchopneumonia656,pneumonia,bronchopneumonia,0.7342884540557861,656.0
176,13045,13045,bronchopneumonia,aspiration_pneumonia,656,True,0.2458454748465073,1,bronchopneumoniaaspiration_pneumonia656,,,,
177,13046,13046,pneumonia,lobar_pneumonia,656,True,0.6349486961578961,1,pneumonialobar_pneumonia656,pneumonia,lobar_pneumonia,0.9478219151496887,656.0
178,13047,13047,lobar_pneumonia,double_pneumonia,656,True,0.250987243427858,1,lobar_pneumoniadouble_pneumonia656,,,,
179,13048,13048,lobar_pneumonia,Legionnaires'_disease,656,True,0.1540882303849172,1,lobar_pneumoniaLegionnaires'_disease656,,,,
180,13049,13049,pneumonia,pleuropneumonia,656,True,0.6110102568566397,1,pneumoniapleuropneumonia656,pneumonia,pleuropneumonia,0.8632146120071411,656.0
181,13050,13050,pneumonia,pneumococcal_pneumonia,656,True,0.6299908242635488,1,pneumoniapneumococcal_pneumonia656,pneumonia,pneumococcal_pneumonia,0.9591960906982422,656.0
182,13051,13051,pneumonia,pneumocytosis,656,True,0.4632198965427802,1,pneumoniapneumocytosis656,pneumonia,pneumocytosis,0.3417787551879883,656.0
183,13052,13052,pneumonia,viral_pneumonia,656,True,0.6805599291472065,1,pneumoniaviral_pneumonia656,pneumonia,viral_pneumonia,0.9624254703521729,656.0
184,13053,13053,respiratory_disease,respiratory_distress_syndrome,656,True,0.8240998796800963,1,respiratory_diseaserespiratory_distress_syndrome656,respiratory_disease,respiratory_distress_syndrome,0.9463080167770386,656.0
185,13054,13054,respiratory_disease,severe_acute_respiratory_syndrome,656,True,0.9216842448988832,1,respiratory_diseasesevere_acute_respiratory_syndrome656,respiratory_disease,severe_acute_respiratory_syndrome,0.9549242854118347,656.0
186,13055,13055,respiratory_disease,whooping_cough,656,True,0.8576880406982719,1,respiratory_diseasewhooping_cough656,respiratory_disease,whooping_cough,0.9355900287628174,656.0
187,13056,13056,brain_disorder,acataphasia,657,True,0.4649494645315331,1,brain_disorderacataphasia657,brain_disorder,acataphasia,0.8608570098876953,657.0
188,13057,13057,brain_disorder,agnosia,657,True,0.5392333311306451,1,brain_disorderagnosia657,brain_disorder,agnosia,0.9069417715072632,657.0
189,13058,13058,agnosia,astereognosis,657,True,0.1913082681002643,1,agnosiaastereognosis657,,,,
190,13059,13059,agnosia,auditory_agnosia,657,True,0.5505714445670815,1,agnosiaauditory_agnosia657,agnosia,auditory_agnosia,0.9067180156707764,657.0
191,13060,13060,agnosia,visual_agnosia,657,True,0.4286049192948694,1,agnosiavisual_agnosia657,agnosia,visual_agnosia,0.8721749782562256,657.0
192,13061,13061,brain_disorder,agraphia,657,True,0.5049707192345848,1,brain_disorderagraphia657,brain_disorder,agraphia,0.9087002277374268,657.0
193,13062,13062,brain_disorder,aphasia,657,True,0.6508889096642801,1,brain_disorderaphasia657,brain_disorder,aphasia,0.9341613054275513,657.0
194,13063,13063,aphasia,auditory_aphasia,657,True,0.6528005845665824,1,aphasiaauditory_aphasia657,aphasia,auditory_aphasia,0.9552103877067566,657.0
195,13064,13064,aphasia,conduction_aphasia,657,True,0.5936397228721342,1,aphasiaconduction_aphasia657,aphasia,conduction_aphasia,0.9399241805076599,657.0
196,13065,13065,aphasia,global_aphasia,657,True,0.5969544741876381,1,aphasiaglobal_aphasia657,aphasia,global_aphasia,0.962134599685669,657.0
197,13066,13066,aphasia,motor_aphasia,657,True,0.5489785598147379,1,aphasiamotor_aphasia657,aphasia,motor_aphasia,0.9462966918945312,657.0
198,13067,13067,aphasia,nominal_aphasia,657,True,0.5256325070801213,1,aphasianominal_aphasia657,aphasia,nominal_aphasia,0.9477927088737488,657.0
199,13068,13068,aphasia,transcortical_aphasia,657,True,0.6020148979789447,1,aphasiatranscortical_aphasia657,aphasia,transcortical_aphasia,0.9547317028045654,657.0
200,13069,13069,aphasia,visual_aphasia,657,True,0.5989418414300534,1,aphasiavisual_aphasia657,aphasia,visual_aphasia,0.9505181908607483,657.0
201,13070,13070,aphasia,Wernicke's_aphasia,657,True,0.5986799861600447,1,aphasiaWernicke's_aphasia657,aphasia,Wernicke's_aphasia,0.9686221480369568,657.0
202,13071,13071,brain_disorder,apraxia,657,True,0.5449254538108663,1,brain_disorderapraxia657,brain_disorder,apraxia,0.9082911014556885,657.0
203,13072,13072,brain_disorder,cerebral_palsy,657,True,0.660503458449259,1,brain_disordercerebral_palsy657,brain_disorder,cerebral_palsy,0.9067312479019165,657.0
