parent,child,group,flag,predict,pred_flag
fragmentation,nuclear_explosion,647,False,0.08607584238052368,False
backblast,explosion,647,False,0.00571448402479291,False
backblast,blowback,647,False,0.020591819658875465,False
backblast,blast,647,False,0.011706914752721786,False
backblast,bomb_blast,647,False,0.008653167635202408,False
backblast,airburst,647,False,0.007117539178580046,False
backblast,big_bang,647,False,0.009825308807194233,False
backblast,inflation,647,False,0.002164687728509307,False
backblast,backfire,647,False,0.07364309579133987,False
backblast,fragmentation,647,False,0.006260687485337257,False
backblast,nuclear_explosion,647,False,0.004237206652760506,False
nuclear_explosion,explosion,647,False,0.6317722797393799,True
nuclear_explosion,blowback,647,False,0.6685822606086731,True
nuclear_explosion,blast,647,False,0.9078629016876221,True
nuclear_explosion,bomb_blast,647,False,0.6002850532531738,True
nuclear_explosion,airburst,647,False,0.2539760172367096,False
nuclear_explosion,big_bang,647,False,0.8943127393722534,True
nuclear_explosion,inflation,647,False,0.26580074429512024,False
nuclear_explosion,backfire,647,False,0.7313026785850525,True
nuclear_explosion,fragmentation,647,False,0.6165787577629089,True
nuclear_explosion,backblast,647,False,0.8524296283721924,True
insanity,dementia,648,True,0.06888743489980698,False
insanity,presenile_dementia,648,False,0.059175651520490646,False
insanity,irrationality,648,True,0.050546757876873016,False
insanity,craziness,648,True,0.799599826335907,True
insanity,derangement,648,True,0.094794861972332,False
insanity,lunacy,648,True,0.39685168862342834,False
insanity,alcoholic_dementia,648,False,0.08091863989830017,False
insanity,senile_dementia,648,False,0.13262102007865906,False
insanity,Alzheimer's_disease,648,False,0.021276619285345078,False
insanity,Pick's_disease,648,False,0.055224187672138214,False
dementia,insanity,648,False,0.08799970149993896,False
dementia,presenile_dementia,648,True,0.9916919469833374,True
dementia,irrationality,648,False,0.03751051425933838,False
dementia,craziness,648,False,0.040295831859111786,False
dementia,derangement,648,False,0.3353378176689148,False
dementia,lunacy,648,False,0.22270996868610382,False
dementia,alcoholic_dementia,648,True,0.9914280772209167,True
dementia,senile_dementia,648,True,0.9943133592605591,True
dementia,Alzheimer's_disease,648,False,0.9406831860542297,True
dementia,Pick's_disease,648,False,0.3353287875652313,False
presenile_dementia,insanity,648,False,0.006095563061535358,False
presenile_dementia,dementia,648,False,0.008358342573046684,False
presenile_dementia,irrationality,648,False,0.003138358937576413,False
presenile_dementia,craziness,648,False,0.004529891535639763,False
presenile_dementia,derangement,648,False,0.01154017448425293,False
presenile_dementia,lunacy,648,False,0.007976153865456581,False
presenile_dementia,alcoholic_dementia,648,False,0.015936648473143578,False
presenile_dementia,senile_dementia,648,False,0.039674095809459686,False
presenile_dementia,Alzheimer's_disease,648,True,0.017226584255695343,False
presenile_dementia,Pick's_disease,648,True,0.026442373171448708,False
irrationality,insanity,648,False,0.9371435642242432,True
irrationality,dementia,648,False,0.8447250723838806,True
irrationality,presenile_dementia,648,False,0.8045405745506287,True
irrationality,craziness,648,False,0.9635647535324097,True
irrationality,derangement,648,False,0.8186278343200684,True
irrationality,lunacy,648,False,0.9458253979682922,True
irrationality,alcoholic_dementia,648,False,0.8320745825767517,True
irrationality,senile_dementia,648,False,0.8607826828956604,True
irrationality,Alzheimer's_disease,648,False,0.6301034688949585,True
irrationality,Pick's_disease,648,False,0.7248127460479736,True
craziness,insanity,648,False,0.9195149540901184,True
craziness,dementia,648,False,0.3757251501083374,False
craziness,presenile_dementia,648,False,0.22594965994358063,False
craziness,irrationality,648,False,0.5231587886810303,True
craziness,derangement,648,False,0.5993039608001709,True
craziness,lunacy,648,False,0.9067056775093079,True
craziness,alcoholic_dementia,648,False,0.4795667231082916,False
craziness,senile_dementia,648,False,0.4177113473415375,False
craziness,Alzheimer's_disease,648,False,0.13895250856876373,False
craziness,Pick's_disease,648,False,0.5185937881469727,True
derangement,insanity,648,False,0.4752277433872223,False
derangement,dementia,648,False,0.953015148639679,True
derangement,presenile_dementia,648,False,0.9286898970603943,True
derangement,irrationality,648,False,0.23935656249523163,False
derangement,craziness,648,False,0.6632234454154968,True
derangement,lunacy,648,False,0.6674714684486389,True
derangement,alcoholic_dementia,648,False,0.9157043099403381,True
derangement,senile_dementia,648,False,0.8807640075683594,True
derangement,Alzheimer's_disease,648,False,0.8532720804214478,True
derangement,Pick's_disease,648,False,0.8594117164611816,True
lunacy,insanity,648,False,0.11848482489585876,False
lunacy,dementia,648,False,0.045015256851911545,False
lunacy,presenile_dementia,648,False,0.03282203525304794,False
lunacy,irrationality,648,False,0.03884762525558472,False
lunacy,craziness,648,False,0.13289138674736023,False
lunacy,derangement,648,False,0.04041082784533501,False
lunacy,alcoholic_dementia,648,False,0.04603869095444679,False
lunacy,senile_dementia,648,False,0.04813339561223984,False
lunacy,Alzheimer's_disease,648,False,0.034012049436569214,False
lunacy,Pick's_disease,648,False,0.06264594942331314,False
alcoholic_dementia,insanity,648,False,0.01277549285441637,False
alcoholic_dementia,dementia,648,False,0.009780817665159702,False
alcoholic_dementia,presenile_dementia,648,False,0.02046537585556507,False
alcoholic_dementia,irrationality,648,False,0.007567684166133404,False
alcoholic_dementia,craziness,648,False,0.011608594097197056,False
alcoholic_dementia,derangement,648,False,0.040400125086307526,False
alcoholic_dementia,lunacy,648,False,0.01683022454380989,False
alcoholic_dementia,senile_dementia,648,False,0.0250020120292902,False
alcoholic_dementia,Alzheimer's_disease,648,False,0.014913016930222511,False
alcoholic_dementia,Pick's_disease,648,False,0.017034711316227913,False
senile_dementia,insanity,648,False,0.0401514396071434,False
senile_dementia,dementia,648,False,0.1703071892261505,False
senile_dementia,presenile_dementia,648,False,0.8478971123695374,True
senile_dementia,irrationality,648,False,0.01524239219725132,False
senile_dementia,craziness,648,False,0.014028568752110004,False
senile_dementia,derangement,648,False,0.0809682309627533,False
senile_dementia,lunacy,648,False,0.05974505469202995,False
senile_dementia,alcoholic_dementia,648,False,0.4169574975967407,False
senile_dementia,Alzheimer's_disease,648,False,0.24582505226135254,False
senile_dementia,Pick's_disease,648,False,0.06880404055118561,False
Alzheimer's_disease,insanity,648,False,0.01016853004693985,False
Alzheimer's_disease,dementia,648,False,0.08574117720127106,False
Alzheimer's_disease,presenile_dementia,648,False,0.08297670632600784,False
Alzheimer's_disease,irrationality,648,False,0.01091486494988203,False
Alzheimer's_disease,craziness,648,False,0.009926150552928448,False
Alzheimer's_disease,derangement,648,False,0.07969656586647034,False
Alzheimer's_disease,lunacy,648,False,0.01935841515660286,False
Alzheimer's_disease,alcoholic_dementia,648,False,0.2536672353744507,False
Alzheimer's_disease,senile_dementia,648,False,0.10394144058227539,False
Alzheimer's_disease,Pick's_disease,648,False,0.03817000985145569,False
Pick's_disease,insanity,648,False,0.006097764708101749,False
Pick's_disease,dementia,648,False,0.010088114999234676,False
Pick's_disease,presenile_dementia,648,False,0.012698275968432426,False
Pick's_disease,irrationality,648,False,0.0054457844235002995,False
Pick's_disease,craziness,648,False,0.006300906650722027,False
Pick's_disease,derangement,648,False,0.009797045961022377,False
Pick's_disease,lunacy,648,False,0.009664664976298809,False
Pick's_disease,alcoholic_dementia,648,False,0.01156855933368206,False
Pick's_disease,senile_dementia,648,False,0.012435725890100002,False
Pick's_disease,Alzheimer's_disease,648,False,0.010913021862506866,False
length,diameter,649,True,0.7958777546882629,True
length,radius,649,True,0.9528602361679077,True
length,longness,649,True,0.9579364061355591,True
length,extension,649,False,0.5106055736541748,True
length,shortness,649,True,0.8927701115608215,True
length,circumference,649,True,0.939997673034668,True
length,bore,649,False,0.546772301197052,True
length,windage,649,False,0.456376850605011,False
length,radius_of_curvature,649,False,0.6917888522148132,True
length,semidiameter,649,False,0.923179566860199,True
length,elongation,649,False,0.9048307538032532,True
length,coextension,649,False,0.20734737813472748,False
diameter,length,649,False,0.17909319698810577,False
diameter,radius,649,False,0.7460277676582336,True
diameter,longness,649,False,0.6371123790740967,True
diameter,extension,649,False,0.2938638925552368,False
diameter,shortness,649,False,0.21358202397823334,False
diameter,circumference,649,False,0.916397750377655,True
diameter,bore,649,True,0.93013596534729,True
diameter,windage,649,True,0.13792608678340912,False
diameter,radius_of_curvature,649,False,0.32414886355400085,False
diameter,semidiameter,649,False,0.9893540143966675,True
diameter,elongation,649,False,0.7941648960113525,True
diameter,coextension,649,False,0.49930691719055176,False
radius,length,649,False,0.11465158313512802,False
radius,diameter,649,False,0.2656036615371704,False
radius,longness,649,False,0.47135716676712036,False
radius,extension,649,False,0.1502007246017456,False
radius,shortness,649,False,0.2593376040458679,False
radius,circumference,649,False,0.46658340096473694,False
radius,bore,649,False,0.7243141531944275,True
radius,windage,649,False,0.2502782940864563,False
radius,radius_of_curvature,649,True,0.9357284307479858,True
radius,semidiameter,649,True,0.6936338543891907,True
radius,elongation,649,False,0.19846469163894653,False
radius,coextension,649,False,0.26763716340065,False
longness,length,649,False,0.7788791656494141,True
longness,diameter,649,False,0.4040635824203491,False
longness,radius,649,False,0.49224206805229187,False
longness,extension,649,True,0.14552415907382965,False
longness,circumference,649,False,0.5890146493911743,True
longness,bore,649,False,0.19361361861228943,False
longness,windage,649,False,0.08486605435609818,False
longness,radius_of_curvature,649,False,0.11019925773143768,False
longness,semidiameter,649,False,0.49017202854156494,False
longness,elongation,649,True,0.6996704339981079,True
longness,coextension,649,False,0.1776244193315506,False
extension,length,649,False,0.512800395488739,True
extension,diameter,649,False,0.46543213725090027,False
extension,radius,649,False,0.39344948530197144,False
extension,longness,649,False,0.40572112798690796,False
extension,shortness,649,False,0.19079892337322235,False
extension,circumference,649,False,0.4253026843070984,False
extension,bore,649,False,0.4346386790275574,False
extension,windage,649,False,0.28130143880844116,False
extension,radius_of_curvature,649,False,0.14302366971969604,False
extension,semidiameter,649,False,0.6764030456542969,True
extension,elongation,649,False,0.9120606184005737,True
extension,coextension,649,True,0.9590405821800232,True
shortness,length,649,False,0.5186078548431396,True
shortness,diameter,649,False,0.08069797605276108,False
shortness,radius,649,False,0.06593779474496841,False
shortness,extension,649,False,0.04829810559749603,False
shortness,circumference,649,False,0.07672590017318726,False
shortness,bore,649,False,0.09551467001438141,False
shortness,windage,649,False,0.04397498816251755,False
shortness,radius_of_curvature,649,False,0.04782118648290634,False
shortness,semidiameter,649,False,0.21523918211460114,False
shortness,elongation,649,False,0.46440383791923523,False
shortness,coextension,649,False,0.07506764680147171,False
circumference,length,649,False,0.1126338392496109,False
circumference,diameter,649,False,0.28093740344047546,False
circumference,radius,649,False,0.3425695300102234,False
circumference,longness,649,False,0.25822287797927856,False
circumference,extension,649,False,0.18459650874137878,False
circumference,shortness,649,False,0.12376605719327927,False
circumference,bore,649,False,0.6462233066558838,True
circumference,windage,649,False,0.17661058902740479,False
circumference,radius_of_curvature,649,False,0.18314069509506226,False
circumference,semidiameter,649,False,0.43491673469543457,False
circumference,elongation,649,False,0.3594571053981781,False
circumference,coextension,649,False,0.37044331431388855,False
bore,length,649,False,0.011068296618759632,False
bore,diameter,649,False,0.032229382544755936,False
bore,radius,649,False,0.02462828904390335,False
bore,longness,649,False,0.014416733756661415,False
bore,extension,649,False,0.013514160178601742,False
bore,shortness,649,False,0.01011993084102869,False
bore,circumference,649,False,0.01750318333506584,False
bore,windage,649,False,0.016877099871635437,False
bore,radius_of_curvature,649,False,0.010006548836827278,False
bore,semidiameter,649,False,0.05405532941222191,False
bore,elongation,649,False,0.018490536138415337,False
bore,coextension,649,False,0.022491293027997017,False
windage,length,649,False,0.013635393232107162,False
windage,diameter,649,False,0.014128456823527813,False
windage,radius,649,False,0.02693893574178219,False
windage,longness,649,False,0.01570369303226471,False
windage,extension,649,False,0.011826726607978344,False
windage,shortness,649,False,0.01259654387831688,False
windage,circumference,649,False,0.017722107470035553,False
windage,bore,649,False,0.03036721982061863,False
windage,radius_of_curvature,649,False,0.027388978749513626,False
windage,semidiameter,649,False,0.028433144092559814,False
windage,elongation,649,False,0.027781952172517776,False
windage,coextension,649,False,0.01681389845907688,False
radius_of_curvature,length,649,False,0.02303708717226982,False
radius_of_curvature,diameter,649,False,0.05111587792634964,False
radius_of_curvature,radius,649,False,0.23112301528453827,False
radius_of_curvature,longness,649,False,0.07422288507223129,False
radius_of_curvature,extension,649,False,0.07958196103572845,False
radius_of_curvature,shortness,649,False,0.05336994305253029,False
radius_of_curvature,circumference,649,False,0.10415109246969223,False
radius_of_curvature,bore,649,False,0.49132564663887024,False
radius_of_curvature,windage,649,False,0.051273100078105927,False
radius_of_curvature,semidiameter,649,False,0.12320079654455185,False
radius_of_curvature,elongation,649,False,0.13573633134365082,False
radius_of_curvature,coextension,649,False,0.13838256895542145,False
semidiameter,length,649,False,0.010999982245266438,False
semidiameter,diameter,649,False,0.02995136007666588,False
semidiameter,radius,649,False,0.04575346037745476,False
semidiameter,longness,649,False,0.019003914669156075,False
semidiameter,extension,649,False,0.010331063531339169,False
semidiameter,shortness,649,False,0.009532992728054523,False
semidiameter,circumference,649,False,0.023861652240157127,False
semidiameter,bore,649,False,0.03619150072336197,False
semidiameter,windage,649,False,0.00959414429962635,False
semidiameter,radius_of_curvature,649,False,0.011106280609965324,False
semidiameter,elongation,649,False,0.0194914061576128,False
semidiameter,coextension,649,False,0.023699022829532623,False
elongation,length,649,False,0.12914904952049255,False
elongation,diameter,649,False,0.01914016529917717,False
elongation,radius,649,False,0.03383808210492134,False
elongation,longness,649,False,0.3444890081882477,False
elongation,extension,649,False,0.2158379852771759,False
elongation,shortness,649,False,0.0611887089908123,False
elongation,circumference,649,False,0.03407889977097511,False
elongation,bore,649,False,0.10043635964393616,False
elongation,windage,649,False,0.021162057295441628,False
elongation,radius_of_curvature,649,False,0.03288203850388527,False
elongation,semidiameter,649,False,0.050407350063323975,False
elongation,coextension,649,False,0.10878121852874756,False
coextension,length,649,False,0.017567720264196396,False
coextension,diameter,649,False,0.022072864696383476,False
coextension,radius,649,False,0.016342518851161003,False
coextension,longness,649,False,0.04858769476413727,False
coextension,extension,649,False,0.02254251390695572,False
coextension,shortness,649,False,0.027529258280992508,False
coextension,circumference,649,False,0.02058383822441101,False
coextension,bore,649,False,0.07999978214502335,False
coextension,windage,649,False,0.029778163880109787,False
coextension,radius_of_curvature,649,False,0.007760235108435154,False
coextension,semidiameter,649,False,0.030736375600099564,False
coextension,elongation,649,False,0.06233641132712364,False
social_welfare,social_insurance,650,True,0.5816683769226074,True
social_welfare,health_care,650,False,0.2315884530544281,False
social_welfare,Social_Security,650,False,0.735639750957489,True
social_welfare,relief,650,True,0.6677663922309875,True
social_welfare,dole,650,True,0.5719025135040283,True
social_welfare,national_insurance,650,False,0.41417396068573,False
social_welfare,supplementary_benefit,650,False,0.4914513826370239,False
social_welfare,disability_insurance,650,False,0.36446624994277954,False
social_welfare,unemployment_compensation,650,False,0.5696293711662292,True
social_welfare,primary_health_care,650,False,0.11738181859254837,False
social_welfare,Medicare,650,False,0.7640309929847717,True
social_welfare,Medicaid,650,False,0.7981831431388855,True
social_welfare,survivors_insurance,650,False,0.3705986738204956,False
social_welfare,old-age_insurance,650,False,0.3579501807689667,False
social_insurance,social_welfare,650,False,0.32795819640159607,False
social_insurance,health_care,650,True,0.23201660811901093,False
social_insurance,Social_Security,650,True,0.8456295728683472,True
social_insurance,relief,650,False,0.3798401951789856,False
social_insurance,dole,650,False,0.34229376912117004,False
social_insurance,national_insurance,650,True,0.9479679465293884,True
social_insurance,supplementary_benefit,650,True,0.3158298432826996,False
social_insurance,disability_insurance,650,True,0.6471994519233704,True
social_insurance,unemployment_compensation,650,True,0.5966117978096008,True
social_insurance,primary_health_care,650,False,0.10241585969924927,False
social_insurance,Medicare,650,False,0.920212984085083,True
social_insurance,Medicaid,650,False,0.8820388913154602,True
social_insurance,survivors_insurance,650,False,0.9139698147773743,True
social_insurance,old-age_insurance,650,False,0.7740657925605774,True
health_care,social_welfare,650,False,0.029897553846240044,False
health_care,social_insurance,650,False,0.10819220542907715,False
health_care,Social_Security,650,False,0.0806516483426094,False
health_care,relief,650,False,0.2184835523366928,False
health_care,dole,650,False,0.26460468769073486,False
health_care,national_insurance,650,False,0.2875322997570038,False
health_care,supplementary_benefit,650,False,0.1268501728773117,False
health_care,disability_insurance,650,False,0.17936241626739502,False
health_care,unemployment_compensation,650,False,0.033125557005405426,False
health_care,primary_health_care,650,True,0.8158256411552429,True
health_care,Medicare,650,True,0.659889817237854,True
health_care,Medicaid,650,True,0.6145694851875305,True
health_care,survivors_insurance,650,False,0.3112443685531616,False
health_care,old-age_insurance,650,False,0.39352697134017944,False
Social_Security,social_welfare,650,False,0.04216691479086876,False
Social_Security,social_insurance,650,False,0.14322133362293243,False
Social_Security,health_care,650,False,0.010710488073527813,False
Social_Security,relief,650,False,0.021991759538650513,False
Social_Security,dole,650,False,0.013254640623927116,False
Social_Security,national_insurance,650,False,0.08202708512544632,False
Social_Security,supplementary_benefit,650,False,0.02883205935359001,False
Social_Security,disability_insurance,650,False,0.03951054811477661,False
Social_Security,unemployment_compensation,650,False,0.07699327915906906,False
Social_Security,primary_health_care,650,False,0.0063849324360489845,False
Social_Security,Medicare,650,False,0.11180531978607178,False
Social_Security,Medicaid,650,False,0.04285343736410141,False
Social_Security,survivors_insurance,650,True,0.060477036982774734,False
Social_Security,old-age_insurance,650,True,0.04267558455467224,False
relief,social_welfare,650,False,0.7004498839378357,True
relief,social_insurance,650,False,0.5092746615409851,True
relief,health_care,650,False,0.32284116744995117,False
relief,Social_Security,650,False,0.4514061212539673,False
relief,dole,650,False,0.7987653613090515,True
relief,national_insurance,650,False,0.2408909797668457,False
relief,supplementary_benefit,650,False,0.8250335454940796,True
relief,disability_insurance,650,False,0.47194063663482666,False
relief,unemployment_compensation,650,False,0.5384134650230408,True
relief,primary_health_care,650,False,0.3837597668170929,False
relief,Medicare,650,False,0.5892045497894287,True
relief,Medicaid,650,False,0.9455434679985046,True
relief,survivors_insurance,650,False,0.34548288583755493,False
relief,old-age_insurance,650,False,0.36583513021469116,False
dole,social_welfare,650,False,0.02981478162109852,False
dole,social_insurance,650,False,0.03131752088665962,False
dole,health_care,650,False,0.03400721028447151,False
dole,Social_Security,650,False,0.04160546511411667,False
dole,relief,650,False,0.033353738486766815,False
dole,national_insurance,650,False,0.030679428949952126,False
dole,supplementary_benefit,650,False,0.027928438037633896,False
dole,disability_insurance,650,False,0.03744116798043251,False
dole,unemployment_compensation,650,False,0.030461784452199936,False
dole,primary_health_care,650,False,0.031360283493995667,False
dole,Medicare,650,False,0.031219609081745148,False
dole,Medicaid,650,False,0.031541354954242706,False
dole,survivors_insurance,650,False,0.033421434462070465,False
dole,old-age_insurance,650,False,0.034516412764787674,False
national_insurance,social_welfare,650,False,0.003802490420639515,False
national_insurance,social_insurance,650,False,0.01868773065507412,False
national_insurance,health_care,650,False,0.0053769806399941444,False
national_insurance,Social_Security,650,False,0.02323225513100624,False
national_insurance,relief,650,False,0.005314989946782589,False
national_insurance,dole,650,False,0.007098569069057703,False
national_insurance,supplementary_benefit,650,False,0.003018710995092988,False
national_insurance,disability_insurance,650,False,0.005889046937227249,False
national_insurance,unemployment_compensation,650,False,0.005515302065759897,False
national_insurance,primary_health_care,650,False,0.0026113593485206366,False
national_insurance,Medicare,650,False,0.024378111585974693,False
national_insurance,Medicaid,650,False,0.010881999507546425,False
national_insurance,survivors_insurance,650,False,0.011344523169100285,False
national_insurance,old-age_insurance,650,False,0.013468471355736256,False
supplementary_benefit,social_welfare,650,False,0.2778767943382263,False
supplementary_benefit,social_insurance,650,False,0.16946324706077576,False
supplementary_benefit,health_care,650,False,0.17552950978279114,False
supplementary_benefit,Social_Security,650,False,0.521989107131958,True
supplementary_benefit,relief,650,False,0.5727445483207703,True
supplementary_benefit,dole,650,False,0.6621361374855042,True
supplementary_benefit,national_insurance,650,False,0.2821701765060425,False
supplementary_benefit,disability_insurance,650,False,0.26077741384506226,False
supplementary_benefit,unemployment_compensation,650,False,0.4945283830165863,False
supplementary_benefit,primary_health_care,650,False,0.07702154666185379,False
supplementary_benefit,Medicare,650,False,0.6948229074478149,True
supplementary_benefit,Medicaid,650,False,0.620591938495636,True
supplementary_benefit,survivors_insurance,650,False,0.14567816257476807,False
supplementary_benefit,old-age_insurance,650,False,0.24152600765228271,False
disability_insurance,social_welfare,650,False,0.01392812468111515,False
disability_insurance,social_insurance,650,False,0.0206119567155838,False
disability_insurance,health_care,650,False,0.008349640294909477,False
disability_insurance,Social_Security,650,False,0.059658993035554886,False
disability_insurance,relief,650,False,0.03191062808036804,False
disability_insurance,dole,650,False,0.03558842092752457,False
disability_insurance,national_insurance,650,False,0.027758615091443062,False
disability_insurance,supplementary_benefit,650,False,0.011094870045781136,False
disability_insurance,unemployment_compensation,650,False,0.013592081144452095,False
disability_insurance,primary_health_care,650,False,0.0029060826636850834,False
disability_insurance,Medicare,650,False,0.03286390006542206,False
disability_insurance,Medicaid,650,False,0.10341575741767883,False
disability_insurance,survivors_insurance,650,False,0.06871877610683441,False
disability_insurance,old-age_insurance,650,False,0.06767313182353973,False
unemployment_compensation,social_welfare,650,False,0.019336452707648277,False
unemployment_compensation,social_insurance,650,False,0.021035682410001755,False
unemployment_compensation,health_care,650,False,0.005855956580489874,False
unemployment_compensation,Social_Security,650,False,0.058939624577760696,False
unemployment_compensation,relief,650,False,0.03912254050374031,False
unemployment_compensation,dole,650,False,0.0681607723236084,False
unemployment_compensation,national_insurance,650,False,0.03961250185966492,False
unemployment_compensation,supplementary_benefit,650,False,0.014088792726397514,False
unemployment_compensation,disability_insurance,650,False,0.02154390513896942,False
unemployment_compensation,primary_health_care,650,False,0.004112670663744211,False
unemployment_compensation,Medicare,650,False,0.018314272165298462,False
unemployment_compensation,Medicaid,650,False,0.012526852078735828,False
unemployment_compensation,survivors_insurance,650,False,0.014602518640458584,False
unemployment_compensation,old-age_insurance,650,False,0.029072823002934456,False
primary_health_care,social_welfare,650,False,0.015219277702271938,False
primary_health_care,social_insurance,650,False,0.016360895708203316,False
primary_health_care,health_care,650,False,0.04323806241154671,False
primary_health_care,Social_Security,650,False,0.020963985472917557,False
primary_health_care,relief,650,False,0.048305753618478775,False
primary_health_care,dole,650,False,0.05551927536725998,False
primary_health_care,national_insurance,650,False,0.05106175318360329,False
primary_health_care,supplementary_benefit,650,False,0.020782196894288063,False
primary_health_care,disability_insurance,650,False,0.03022877126932144,False
primary_health_care,unemployment_compensation,650,False,0.017276698723435402,False
primary_health_care,Medicare,650,False,0.12020540237426758,False
primary_health_care,Medicaid,650,False,0.13212156295776367,False
primary_health_care,survivors_insurance,650,False,0.0382760725915432,False
primary_health_care,old-age_insurance,650,False,0.0426713302731514,False
Medicare,social_welfare,650,False,0.002549052005633712,False
Medicare,social_insurance,650,False,0.004613063298165798,False
Medicare,health_care,650,False,0.0039474815130233765,False
Medicare,Social_Security,650,False,0.007700061425566673,False
Medicare,relief,650,False,0.005286581814289093,False
Medicare,dole,650,False,0.003936067223548889,False
Medicare,national_insurance,650,False,0.007081533316522837,False
Medicare,supplementary_benefit,650,False,0.004174801521003246,False
Medicare,disability_insurance,650,False,0.0039188009686768055,False
Medicare,unemployment_compensation,650,False,0.0037800022400915623,False
Medicare,primary_health_care,650,False,0.004170200787484646,False
Medicare,Medicaid,650,False,0.023773880675435066,False
Medicare,survivors_insurance,650,False,0.0054267835803329945,False
Medicare,old-age_insurance,650,False,0.005772485863417387,False
Medicaid,social_welfare,650,False,0.0008935481891967356,False
Medicaid,social_insurance,650,False,0.0013748947530984879,False
Medicaid,health_care,650,False,0.0006727591389790177,False
