parent,child,group,flag,predict,pred_flag
dementia,alcoholic_dementia,648,True,0.9229623079299927,True
dementia,senile_dementia,648,True,0.936843991279602,True
dementia,Alzheimer's_disease,648,False,0.709094226360321,True
dementia,Pick's_disease,648,False,0.47478044033050537,False
presenile_dementia,insanity,648,False,0.0300340186804533,False
presenile_dementia,dementia,648,False,0.07402100414037704,False
presenile_dementia,irrationality,648,False,0.02133975923061371,False
presenile_dementia,craziness,648,False,0.032260630279779434,False
presenile_dementia,derangement,648,False,0.0739489272236824,False
presenile_dementia,lunacy,648,False,0.03264620900154114,False
presenile_dementia,alcoholic_dementia,648,False,0.16482442617416382,False
presenile_dementia,senile_dementia,648,False,0.08249599486589432,False
presenile_dementia,Alzheimer's_disease,648,True,0.11910363286733627,False
presenile_dementia,Pick's_disease,648,True,0.11282569169998169,False
irrationality,insanity,648,False,0.35302335023880005,False
irrationality,dementia,648,False,0.17008627951145172,False
irrationality,presenile_dementia,648,False,0.15302050113677979,False
irrationality,craziness,648,False,0.31337985396385193,False
irrationality,derangement,648,False,0.2745110094547272,False
irrationality,lunacy,648,False,0.378487765789032,False
irrationality,alcoholic_dementia,648,False,0.16084125638008118,False
irrationality,senile_dementia,648,False,0.15512330830097198,False
irrationality,Alzheimer's_disease,648,False,0.16458192467689514,False
irrationality,Pick's_disease,648,False,0.20752543210983276,False
craziness,insanity,648,False,0.3652152121067047,False
craziness,dementia,648,False,0.15875323116779327,False
craziness,presenile_dementia,648,False,0.10757507383823395,False
craziness,irrationality,648,False,0.2626968324184418,False
craziness,derangement,648,False,0.21772612631320953,False
craziness,lunacy,648,False,0.3627447187900543,False
craziness,alcoholic_dementia,648,False,0.12011237442493439,False
craziness,senile_dementia,648,False,0.13789957761764526,False
craziness,Alzheimer's_disease,648,False,0.16139177978038788,False
craziness,Pick's_disease,648,False,0.1304778754711151,False
derangement,insanity,648,False,0.2645402252674103,False
derangement,dementia,648,False,0.4444870352745056,False
derangement,presenile_dementia,648,False,0.4666205644607544,False
derangement,irrationality,648,False,0.16115480661392212,False
derangement,craziness,648,False,0.24653717875480652,False
derangement,lunacy,648,False,0.24414055049419403,False
derangement,alcoholic_dementia,648,False,0.4976314306259155,False
derangement,senile_dementia,648,False,0.5367477536201477,True
derangement,Alzheimer's_disease,648,False,0.5372545719146729,True
derangement,Pick's_disease,648,False,0.6488010287284851,True
lunacy,insanity,648,False,0.42156198620796204,False
lunacy,dementia,648,False,0.059988804161548615,False
lunacy,presenile_dementia,648,False,0.0445987768471241,False
lunacy,irrationality,648,False,0.12331928312778473,False
lunacy,craziness,648,False,0.22279031574726105,False
lunacy,derangement,648,False,0.08449111133813858,False
lunacy,alcoholic_dementia,648,False,0.05520745739340782,False
lunacy,senile_dementia,648,False,0.05419318750500679,False
lunacy,Alzheimer's_disease,648,False,0.059909358620643616,False
lunacy,Pick's_disease,648,False,0.05040954798460007,False
alcoholic_dementia,insanity,648,False,0.020939573645591736,False
alcoholic_dementia,dementia,648,False,0.03228016197681427,False
alcoholic_dementia,presenile_dementia,648,False,0.031493060290813446,False
alcoholic_dementia,irrationality,648,False,0.022108500823378563,False
alcoholic_dementia,craziness,648,False,0.025056254118680954,False
alcoholic_dementia,derangement,648,False,0.04615134745836258,False
alcoholic_dementia,lunacy,648,False,0.02329348213970661,False
alcoholic_dementia,senile_dementia,648,False,0.032095231115818024,False
alcoholic_dementia,Alzheimer's_disease,648,False,0.03625410795211792,False
alcoholic_dementia,Pick's_disease,648,False,0.034484006464481354,False
senile_dementia,insanity,648,False,0.042024485766887665,False
senile_dementia,dementia,648,False,0.1722615361213684,False
senile_dementia,presenile_dementia,648,False,0.24703557789325714,False
senile_dementia,irrationality,648,False,0.03374464437365532,False
senile_dementia,craziness,648,False,0.04343550279736519,False
senile_dementia,derangement,648,False,0.11665845662355423,False
senile_dementia,lunacy,648,False,0.049730606377124786,False
senile_dementia,alcoholic_dementia,648,False,0.3315676152706146,False
senile_dementia,Alzheimer's_disease,648,False,0.25688251852989197,False
senile_dementia,Pick's_disease,648,False,0.2583327293395996,False
Alzheimer's_disease,insanity,648,False,0.03728048875927925,False
Alzheimer's_disease,dementia,648,False,0.06257026642560959,False
Alzheimer's_disease,presenile_dementia,648,False,0.0622551254928112,False
Alzheimer's_disease,irrationality,648,False,0.028265921398997307,False
Alzheimer's_disease,craziness,648,False,0.03837178274989128,False
Alzheimer's_disease,derangement,648,False,0.06705150008201599,False
Alzheimer's_disease,lunacy,648,False,0.03660822659730911,False
Alzheimer's_disease,alcoholic_dementia,648,False,0.11287049949169159,False
Alzheimer's_disease,senile_dementia,648,False,0.05338418111205101,False
Alzheimer's_disease,Pick's_disease,648,False,0.04978833720088005,False
Pick's_disease,insanity,648,False,0.03723875805735588,False
Pick's_disease,dementia,648,False,0.029673589393496513,False
Pick's_disease,presenile_dementia,648,False,0.03224007040262222,False
Pick's_disease,irrationality,648,False,0.030789783224463463,False
Pick's_disease,craziness,648,False,0.037637002766132355,False
Pick's_disease,derangement,648,False,0.05462745204567909,False
Pick's_disease,lunacy,648,False,0.036801572889089584,False
Pick's_disease,alcoholic_dementia,648,False,0.03434586897492409,False
Pick's_disease,senile_dementia,648,False,0.03133741766214371,False
Pick's_disease,Alzheimer's_disease,648,False,0.031765978783369064,False
length,diameter,649,True,0.5709742903709412,True
length,radius,649,True,0.65750652551651,True
length,longness,649,True,0.889826774597168,True
length,extension,649,False,0.5144949555397034,True
length,shortness,649,True,0.6789652705192566,True
length,circumference,649,True,0.7501392960548401,True
length,bore,649,False,0.5360644459724426,True
length,windage,649,False,0.4389844238758087,False
length,radius_of_curvature,649,False,0.6728468537330627,True
length,semidiameter,649,False,0.7228842973709106,True
length,elongation,649,False,0.7102877497673035,True
length,coextension,649,False,0.3217582404613495,False
diameter,length,649,False,0.13758793473243713,False
diameter,radius,649,False,0.3368164896965027,False
diameter,longness,649,False,0.2486458271741867,False
diameter,extension,649,False,0.1866941899061203,False
diameter,shortness,649,False,0.15748193860054016,False
diameter,circumference,649,False,0.3579675853252411,False
diameter,bore,649,True,0.28113406896591187,False
diameter,windage,649,True,0.18285824358463287,False
diameter,radius_of_curvature,649,False,0.333450585603714,False
diameter,semidiameter,649,False,0.5814629793167114,True
diameter,elongation,649,False,0.25542354583740234,False
diameter,coextension,649,False,0.11607644706964493,False
radius,length,649,False,0.1829342097043991,False
radius,diameter,649,False,0.32434800267219543,False
radius,longness,649,False,0.296520859003067,False
radius,extension,649,False,0.2169148176908493,False
radius,shortness,649,False,0.17477425932884216,False
radius,circumference,649,False,0.34717226028442383,False
radius,bore,649,False,0.2772824466228485,False
radius,windage,649,False,0.24729956686496735,False
radius,radius_of_curvature,649,True,0.8547844290733337,True
radius,semidiameter,649,True,0.5141270160675049,True
radius,elongation,649,False,0.2388436645269394,False
radius,coextension,649,False,0.14660286903381348,False
longness,length,649,False,0.1316654533147812,False
longness,diameter,649,False,0.08828884363174438,False
longness,radius,649,False,0.11758146435022354,False
longness,extension,649,True,0.06211704760789871,False
longness,circumference,649,False,0.11413012444972992,False
longness,bore,649,False,0.06545385718345642,False
longness,windage,649,False,0.03535198047757149,False
longness,radius_of_curvature,649,False,0.09400390833616257,False
longness,semidiameter,649,False,0.14283928275108337,False
longness,elongation,649,True,0.15389488637447357,False
longness,coextension,649,False,0.03078673779964447,False
extension,length,649,False,0.18033744394779205,False
extension,diameter,649,False,0.16389475762844086,False
extension,radius,649,False,0.28688010573387146,False
extension,longness,649,False,0.24331709742546082,False
extension,shortness,649,False,0.10729224234819412,False
extension,circumference,649,False,0.25938400626182556,False
extension,bore,649,False,0.28574317693710327,False
extension,windage,649,False,0.18125677108764648,False
extension,radius_of_curvature,649,False,0.16694800555706024,False
extension,semidiameter,649,False,0.29838263988494873,False
extension,elongation,649,False,0.4080791771411896,False
extension,coextension,649,True,0.6814389228820801,True
shortness,length,649,False,0.20075049996376038,False
shortness,diameter,649,False,0.21783418953418732,False
shortness,radius,649,False,0.2630464732646942,False
shortness,extension,649,False,0.1524912714958191,False
shortness,circumference,649,False,0.25999578833580017,False
shortness,bore,649,False,0.1886112093925476,False
shortness,windage,649,False,0.15202954411506653,False
shortness,radius_of_curvature,649,False,0.24539808928966522,False
shortness,semidiameter,649,False,0.3590477406978607,False
shortness,elongation,649,False,0.25104644894599915,False
shortness,coextension,649,False,0.11339223384857178,False
circumference,length,649,False,0.1284899264574051,False
circumference,diameter,649,False,0.19283565878868103,False
circumference,radius,649,False,0.28522777557373047,False
circumference,longness,649,False,0.23115630447864532,False
circumference,extension,649,False,0.1672389805316925,False
circumference,shortness,649,False,0.1422835886478424,False
circumference,bore,649,False,0.23295512795448303,False
circumference,windage,649,False,0.14511312544345856,False
circumference,radius_of_curvature,649,False,0.25699082016944885,False
circumference,semidiameter,649,False,0.30210748314857483,False
circumference,elongation,649,False,0.19624659419059753,False
circumference,coextension,649,False,0.13483838737010956,False
bore,length,649,False,0.06856466084718704,False
bore,diameter,649,False,0.07576872408390045,False
bore,radius,649,False,0.1363627165555954,False
bore,longness,649,False,0.08764180541038513,False
bore,extension,649,False,0.11578651517629623,False
bore,shortness,649,False,0.058518484234809875,False
bore,circumference,649,False,0.08065157383680344,False
bore,windage,649,False,0.06006646901369095,False
bore,radius_of_curvature,649,False,0.09600555896759033,False
bore,semidiameter,649,False,0.13889950513839722,False
bore,elongation,649,False,0.09910605847835541,False
bore,coextension,649,False,0.09360005706548691,False
windage,length,649,False,0.02859063260257244,False
windage,diameter,649,False,0.053507089614868164,False
windage,radius,649,False,0.08775702863931656,False
windage,longness,649,False,0.05078252777457237,False
windage,extension,649,False,0.04097060486674309,False
windage,shortness,649,False,0.03545350208878517,False
windage,circumference,649,False,0.07080597430467606,False
windage,bore,649,False,0.05432457476854324,False
windage,radius_of_curvature,649,False,0.05984783545136452,False
windage,semidiameter,649,False,0.07336157560348511,False
windage,elongation,649,False,0.05891318619251251,False
windage,coextension,649,False,0.04080794006586075,False
radius_of_curvature,length,649,False,0.03205972909927368,False
radius_of_curvature,diameter,649,False,0.05528677627444267,False
radius_of_curvature,radius,649,False,0.09891810268163681,False
radius_of_curvature,longness,649,False,0.05339450761675835,False
radius_of_curvature,extension,649,False,0.046936094760894775,False
radius_of_curvature,shortness,649,False,0.03318630903959274,False
radius_of_curvature,circumference,649,False,0.07278954982757568,False
radius_of_curvature,bore,649,False,0.07315617054700851,False
radius_of_curvature,windage,649,False,0.05159641057252884,False
radius_of_curvature,semidiameter,649,False,0.07927404344081879,False
radius_of_curvature,elongation,649,False,0.06188787892460823,False
radius_of_curvature,coextension,649,False,0.04177815839648247,False
semidiameter,length,649,False,0.04411869868636131,False
semidiameter,diameter,649,False,0.06475793570280075,False
semidiameter,radius,649,False,0.09210913628339767,False
semidiameter,longness,649,False,0.0690624788403511,False
semidiameter,extension,649,False,0.04815138131380081,False
semidiameter,shortness,649,False,0.04193028435111046,False
semidiameter,circumference,649,False,0.08847332745790482,False
semidiameter,bore,649,False,0.0808616504073143,False
semidiameter,windage,649,False,0.05218743160367012,False
semidiameter,radius_of_curvature,649,False,0.07402581721544266,False
semidiameter,elongation,649,False,0.07045838981866837,False
semidiameter,coextension,649,False,0.037780072540044785,False
elongation,length,649,False,0.1090279072523117,False
elongation,diameter,649,False,0.10816257447004318,False
elongation,radius,649,False,0.13411997258663177,False
elongation,longness,649,False,0.16765107214450836,False
elongation,extension,649,False,0.14623089134693146,False
elongation,shortness,649,False,0.10535464435815811,False
elongation,circumference,649,False,0.16288454830646515,False
elongation,bore,649,False,0.12206240743398666,False
elongation,windage,649,False,0.08490776270627975,False
elongation,radius_of_curvature,649,False,0.16840870678424835,False
elongation,semidiameter,649,False,0.16027949750423431,False
elongation,coextension,649,False,0.11706668138504028,False
coextension,length,649,False,0.01731910929083824,False
coextension,diameter,649,False,0.022908268496394157,False
coextension,radius,649,False,0.031238768249750137,False
coextension,longness,649,False,0.027985209599137306,False
coextension,extension,649,False,0.04591568186879158,False
coextension,shortness,649,False,0.012694593518972397,False
coextension,circumference,649,False,0.02723824977874756,False
coextension,bore,649,False,0.033250778913497925,False
coextension,windage,649,False,0.027251191437244415,False
coextension,radius_of_curvature,649,False,0.021338792517781258,False
coextension,semidiameter,649,False,0.04883388802409172,False
coextension,elongation,649,False,0.05025869607925415,False
social_welfare,social_insurance,650,True,0.23755040764808655,False
social_welfare,health_care,650,False,0.1812051683664322,False
social_welfare,Social_Security,650,False,0.25762486457824707,False
social_welfare,relief,650,True,0.2970771789550781,False
social_welfare,dole,650,True,0.21785074472427368,False
social_welfare,national_insurance,650,False,0.16195286810398102,False
social_welfare,supplementary_benefit,650,False,0.21935772895812988,False
social_welfare,disability_insurance,650,False,0.12561775743961334,False
social_welfare,unemployment_compensation,650,False,0.20168180763721466,False
social_welfare,primary_health_care,650,False,0.15232104063034058,False
social_welfare,Medicare,650,False,0.22600057721138,False
social_welfare,Medicaid,650,False,0.2802436947822571,False
social_welfare,survivors_insurance,650,False,0.11705631017684937,False
social_welfare,old-age_insurance,650,False,0.13888944685459137,False
social_insurance,social_welfare,650,False,0.16448768973350525,False
social_insurance,health_care,650,True,0.10383564978837967,False
social_insurance,Social_Security,650,True,0.23957206308841705,False
social_insurance,relief,650,False,0.11596883088350296,False
social_insurance,dole,650,False,0.10055652260780334,False
social_insurance,national_insurance,650,True,0.17600543797016144,False
social_insurance,supplementary_benefit,650,True,0.08979937434196472,False
social_insurance,disability_insurance,650,True,0.16753190755844116,False
social_insurance,unemployment_compensation,650,True,0.14338719844818115,False
social_insurance,primary_health_care,650,False,0.10059183090925217,False
social_insurance,Medicare,650,False,0.17139174044132233,False
social_insurance,Medicaid,650,False,0.17442795634269714,False
social_insurance,survivors_insurance,650,False,0.19673720002174377,False
social_insurance,old-age_insurance,650,False,0.17259107530117035,False
health_care,social_welfare,650,False,0.11097192019224167,False
health_care,social_insurance,650,False,0.1294730305671692,False
health_care,Social_Security,650,False,0.09024950116872787,False
health_care,relief,650,False,0.15644274652004242,False
health_care,dole,650,False,0.19840827584266663,False
health_care,national_insurance,650,False,0.175603985786438,False
health_care,supplementary_benefit,650,False,0.14748474955558777,False
health_care,disability_insurance,650,False,0.13776938617229462,False
health_care,unemployment_compensation,650,False,0.08254896104335785,False
health_care,primary_health_care,650,True,0.8918198347091675,True
health_care,Medicare,650,True,0.4815328121185303,False
health_care,Medicaid,650,True,0.5145409107208252,True
health_care,survivors_insurance,650,False,0.22446845471858978,False
health_care,old-age_insurance,650,False,0.3093401789665222,False
Social_Security,social_welfare,650,False,0.029362540692090988,False
Social_Security,social_insurance,650,False,0.03016875870525837,False
Social_Security,health_care,650,False,0.019449176266789436,False
Social_Security,relief,650,False,0.023063594475388527,False
Social_Security,dole,650,False,0.030232930555939674,False
Social_Security,national_insurance,650,False,0.024962034076452255,False
Social_Security,supplementary_benefit,650,False,0.01915513165295124,False
Social_Security,disability_insurance,650,False,0.016496064141392708,False
Social_Security,unemployment_compensation,650,False,0.023512233048677444,False
Social_Security,primary_health_care,650,False,0.019305923953652382,False
Social_Security,Medicare,650,False,0.033957451581954956,False
Social_Security,Medicaid,650,False,0.024272996932268143,False
Social_Security,survivors_insurance,650,True,0.020446652546525,False
Social_Security,old-age_insurance,650,True,0.023971889168024063,False
relief,social_welfare,650,False,0.2547456622123718,False
relief,social_insurance,650,False,0.16047480702400208,False
relief,health_care,650,False,0.19642047584056854,False
relief,Social_Security,650,False,0.10995353013277054,False
relief,dole,650,False,0.20054969191551208,False
relief,national_insurance,650,False,0.0987238958477974,False
relief,supplementary_benefit,650,False,0.23585782945156097,False
relief,disability_insurance,650,False,0.12285007536411285,False
relief,unemployment_compensation,650,False,0.14856261014938354,False
relief,primary_health_care,650,False,0.1465289294719696,False
relief,Medicare,650,False,0.18878060579299927,False
relief,Medicaid,650,False,0.2545364499092102,False
relief,survivors_insurance,650,False,0.10335275530815125,False
relief,old-age_insurance,650,False,0.10859616100788116,False
dole,social_welfare,650,False,0.021966343745589256,False
dole,social_insurance,650,False,0.013736286200582981,False
dole,health_care,650,False,0.018302595242857933,False
dole,Social_Security,650,False,0.018221693113446236,False
dole,relief,650,False,0.030863266438245773,False
dole,national_insurance,650,False,0.010228220373392105,False
dole,supplementary_benefit,650,False,0.015149968676269054,False
dole,disability_insurance,650,False,0.01618953049182892,False
dole,unemployment_compensation,650,False,0.033861011266708374,False
dole,primary_health_care,650,False,0.015435532666742802,False
dole,Medicare,650,False,0.024146826937794685,False
dole,Medicaid,650,False,0.027366314083337784,False
dole,survivors_insurance,650,False,0.012605942785739899,False
dole,old-age_insurance,650,False,0.01626794971525669,False
national_insurance,social_welfare,650,False,0.01903567649424076,False
national_insurance,social_insurance,650,False,0.031197478994727135,False
national_insurance,health_care,650,False,0.04302779957652092,False
national_insurance,Social_Security,650,False,0.03031042404472828,False
national_insurance,relief,650,False,0.019171223044395447,False
national_insurance,dole,650,False,0.020659424364566803,False
national_insurance,supplementary_benefit,650,False,0.015363783575594425,False
national_insurance,disability_insurance,650,False,0.025659766048192978,False
national_insurance,unemployment_compensation,650,False,0.021273694932460785,False
national_insurance,primary_health_care,650,False,0.03979064151644707,False
national_insurance,Medicare,650,False,0.056431643664836884,False
national_insurance,Medicaid,650,False,0.08518771827220917,False
national_insurance,survivors_insurance,650,False,0.02857675403356552,False
national_insurance,old-age_insurance,650,False,0.033601123839616776,False
supplementary_benefit,social_welfare,650,False,0.1571725606918335,False
supplementary_benefit,social_insurance,650,False,0.12387039512395859,False
supplementary_benefit,health_care,650,False,0.14023034274578094,False
supplementary_benefit,Social_Security,650,False,0.1733561009168625,False
supplementary_benefit,relief,650,False,0.27819544076919556,False
supplementary_benefit,dole,650,False,0.22008123993873596,False
supplementary_benefit,national_insurance,650,False,0.10028064996004105,False
supplementary_benefit,disability_insurance,650,False,0.10880810767412186,False
supplementary_benefit,unemployment_compensation,650,False,0.18669754266738892,False
supplementary_benefit,primary_health_care,650,False,0.106156125664711,False
supplementary_benefit,Medicare,650,False,0.20827868580818176,False
supplementary_benefit,Medicaid,650,False,0.16396410763263702,False
supplementary_benefit,survivors_insurance,650,False,0.0736628919839859,False
supplementary_benefit,old-age_insurance,650,False,0.1058259904384613,False
disability_insurance,social_welfare,650,False,0.026400510221719742,False
disability_insurance,social_insurance,650,False,0.034915558993816376,False
disability_insurance,health_care,650,False,0.02381356991827488,False
disability_insurance,Social_Security,650,False,0.025784557685256004,False
disability_insurance,relief,650,False,0.032740943133831024,False
disability_insurance,dole,650,False,0.04165306314826012,False
disability_insurance,national_insurance,650,False,0.02123650163412094,False
disability_insurance,supplementary_benefit,650,False,0.021623143926262856,False
disability_insurance,unemployment_compensation,650,False,0.020361846312880516,False
disability_insurance,primary_health_care,650,False,0.022065598517656326,False
disability_insurance,Medicare,650,False,0.022738436236977577,False
disability_insurance,Medicaid,650,False,0.03538249060511589,False
disability_insurance,survivors_insurance,650,False,0.06676550954580307,False
disability_insurance,old-age_insurance,650,False,0.06496070325374603,False
unemployment_compensation,social_welfare,650,False,0.07076560705900192,False
unemployment_compensation,social_insurance,650,False,0.052951961755752563,False
unemployment_compensation,health_care,650,False,0.034576330333948135,False
unemployment_compensation,Social_Security,650,False,0.05142106115818024,False
unemployment_compensation,relief,650,False,0.06401345878839493,False
unemployment_compensation,dole,650,False,0.0898112803697586,False
unemployment_compensation,national_insurance,650,False,0.048445023596286774,False
unemployment_compensation,supplementary_benefit,650,False,0.06368235498666763,False
unemployment_compensation,disability_insurance,650,False,0.051681168377399445,False
unemployment_compensation,primary_health_care,650,False,0.03343643993139267,False
unemployment_compensation,Medicare,650,False,0.04832970350980759,False
unemployment_compensation,Medicaid,650,False,0.044315554201602936,False
unemployment_compensation,survivors_insurance,650,False,0.04801288619637489,False
unemployment_compensation,old-age_insurance,650,False,0.06886709481477737,False
primary_health_care,social_welfare,650,False,0.04534859582781792,False
primary_health_care,social_insurance,650,False,0.03557392209768295,False
primary_health_care,health_care,650,False,0.06714599579572678,False
primary_health_care,Social_Security,650,False,0.036164458841085434,False
primary_health_care,relief,650,False,0.06909379363059998,False
primary_health_care,dole,650,False,0.06788884848356247,False
primary_health_care,national_insurance,650,False,0.035594698041677475,False
primary_health_care,supplementary_benefit,650,False,0.03885408863425255,False
primary_health_care,disability_insurance,650,False,0.03931703791022301,False
primary_health_care,unemployment_compensation,650,False,0.05717766284942627,False
primary_health_care,Medicare,650,False,0.058700982481241226,False
primary_health_care,Medicaid,650,False,0.08394036442041397,False
primary_health_care,survivors_insurance,650,False,0.042643316090106964,False
primary_health_care,old-age_insurance,650,False,0.05664563179016113,False
Medicare,social_welfare,650,False,0.02466077357530594,False
Medicare,social_insurance,650,False,0.025213340297341347,False
Medicare,health_care,650,False,0.026953665539622307,False
Medicare,Social_Security,650,False,0.023156899958848953,False
Medicare,relief,650,False,0.026073886081576347,False
Medicare,dole,650,False,0.03576816990971565,False
Medicare,national_insurance,650,False,0.02504509687423706,False
Medicare,supplementary_benefit,650,False,0.02469508908689022,False
Medicare,disability_insurance,650,False,0.017883537337183952,False
Medicare,unemployment_compensation,650,False,0.019857442006468773,False
Medicare,primary_health_care,650,False,0.030299575999379158,False
Medicare,Medicaid,650,False,0.04071974381804466,False
Medicare,survivors_insurance,650,False,0.025778569281101227,False
Medicare,old-age_insurance,650,False,0.028362339362502098,False
Medicaid,social_welfare,650,False,0.019712131470441818,False
Medicaid,social_insurance,650,False,0.01744919642806053,False
Medicaid,health_care,650,False,0.017923496663570404,False
